fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,5Dimes_vig,BetDSI_vig,BookMaker_vig,SportBet_vig,Bet365_vig,Bovada_vig,Sportsbook_vig,William_H_vig,Pinnacle_vig,SportsInt_vig,BetOnline_vig,Intertops_vig,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Jessica Penne,Randa Markos,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-20-finale-912,Jessica Penne,2.0,,2.0,1.9090909090909092,2.0,1.9090909090909092,,2.01,1.9803921568627452,1.9174311926605505,1.8695652173913042,,1.9550633761218243,0.023809523809523725,0.045454545454545414,0.045454545454545414,0.03325238184195767,,0.06926406926406914,0.06976744186046524,,0.023578788521845695,0.07310060720492628,0.04761904761904767,,Jessica Penne,Randa Markos,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_A_Champion_Will_Be_Crowned#The_Ultimate_Fighter_20_Finale,Jessica Penne,Randa Markos,Women's Strawweight,Jessica Penne,def,Randa Markos,"Decision (split) (28–29, 30–27, 29–28)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Jessica_Penne,https://en.wikipedia.org/wiki/Randa_Markos,5,Split Decision,Main Event,,,2014-12-12,301,The Ultimate Fighter: A Champion Will Be Crowned Finale,1.9090909090909092,1.8333333333333335,1.8333333333333335,1.8928571428571428,,1.8333333333333335,1.8695652173913042,,1.900900900900901,1.8130081300813008,1.9090909090909092,,1.866057023268052
Jessica Rakoczy,Valerie Letourneau,https://www.bestfightodds.com/events/ufc-186-johnson-vs-horiguchi-929,Valerie Letourneau,1.6451612903225805,,1.606060606060606,1.6578947368421053,1.606060606060606,1.606060606060606,,1.6666666666666665,1.6369426751592355,1.606060606060606,1.5714285714285714,,1.6224818182957312,0.01600640256102448,0.03930817610062909,0.03930817610062909,0.022417575379097388,,0.04817342432757932,0.0445269016697587,,0.023728813559322104,0.057424118129614676,0.034209085933223804,,Valérie Létourneau,Jessica Rakoczy,https://en.wikipedia.org/wiki/UFC_186,Valerie Letourneau,Jessica Rakoczy,Women's Strawweight,Valérie Létourneau,def,Jessica Rakoczy,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Val%C3%A9rie_L%C3%A9tourneau,https://en.wikipedia.org/wiki/Jessica_Rakoczy,11,Unanimous Decision,Prelim,,,2015-04-25,316,UFC 186: Johnson vs. Horiguchi,2.45,2.4,2.4,2.4299999999999997,,2.35,2.45,,2.3600000000000003,2.3,2.3200000000000003,,2.3844444444444446
Jessica Rakozczy,Julianna Pena,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-18-finale-720,Julianna Pena,1.4,,1.392156862745098,1.3846153846153846,1.392156862745098,1.3773584905660377,,1.3984063745019921,1.3984063745019921,1.3597122302158273,1.4166666666666667,,1.391053249617566,0.017316017316017396,0.038822679667750215,0.038822679667750215,0.03872431056897074,,0.05389624971929052,0.06302521008403361,,0.02469723831952919,0.06878306878306883,0.05555555555555558,,Julianna Peña,Jessica Rakoczy,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Rousey_vs._Team_Tate#The_Ultimate_Fighter_18_Finale,Julianna Pena,Jessica Rakozczy,Women's Bantamweight,Julianna Peña,def,Jessica Rakoczy,TKO (punches and elbows),1.0,4:59,TUF 18 Women's Bantamweight Tournament Final,Main card (Fox Sports 1),https://en.wikipedia.org/wiki/Julianna_Pe%C3%B1a,https://en.wikipedia.org/wiki/Jessica_Rakoczy,2,KO,Main Event,,,2013-11-30,254,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,3.3,3.12,3.12,3.09,,3.05,2.8,,3.23,3.0,3.0,,3.078888888888889
Jessica-Rose Clark,Paige Vanzant,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408,Jessica-Rose Clark,1.9523809523809523,,1.8,1.8928571428571428,1.9090909090909092,1.8695652173913042,1.8695652173913042,1.9615384615384617,1.9803921568627452,1.8333333333333335,1.9090909090909092,1.8,1.8888922090851876,0.04707884288145214,0.0677506775067751,0.04761904761904767,0.03325238184195767,,0.06976744186046524,0.06926406926406914,0.05555555555555558,0.02903469079939658,0.06926406926406914,0.047532656023221875,0.06976744186046524,Jessica-Rose Clark,Paige VanZant,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Stephens_vs._Choi,Jessica-Rose Clark,Paige Vanzant,Women's Flyweight,Jessica-Rose Clark,def,Paige VanZant,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Jessica-Rose_Clark,https://en.wikipedia.org/wiki/Paige_VanZant,2,Unanimous Decision,Main Event,,,2018-01-14,425,UFC Fight Night: Stephens vs. Choi,1.8695652173913042,1.9523809523809523,1.9090909090909092,1.8928571428571428,,1.8695652173913042,1.8333333333333335,2.0,1.925925925925926,1.9090909090909092,1.925925925925926,1.8695652173913042,1.9052091591617284
Jessica-Rose Clark,Pannie Kianzad,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Pannie Kianzad,1.9090909090909092,1.900900900900901,1.9090909090909092,1.8849557522123894,1.8333333333333335,1.8333333333333335,1.8695652173913042,1.9433962264150944,1.8928571428571428,1.8695652173913042,1.8695652173913042,1.8928571428571428,1.884042608522089,0.023809523809523725,0.04761904761904767,0.06926406926406914,0.03325238184195767,0.05213270142180093,0.06926406926406914,0.06976744186046524,0.05660377358490565,0.029126213592232997,0.06976744186046524,0.04742464448526906,0.06976744186046524,Pannie Kianzad,Jessica-Rose Clark,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Magomedsharipov_vs._Kattar,Pannie Kianzad,Jessica-Rose Clark,Women's Bantamweight,Pannie Kianzad,def,Jessica-Rose Clark,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary Card (ESPN+),https://en.wikipedia.org/wiki/Pannie_Kianzad,https://en.wikipedia.org/wiki/Jessica-Rose_Clark,12,Unanimous Decision,Prelim,,,2019-11-09,501,UFC Fight Night: Magomedsharipov vs. Kattar,2.0,1.9090909090909092,1.9090909090909092,1.9803921568627452,1.900900900900901,1.9090909090909092,1.8695652173913042,1.8928571428571428,1.9433962264150944,1.8695652173913042,1.9345794392523366,1.8695652173913042,1.9156745204779047
Jessin Ayari,Jim Wallhead,https://www.bestfightodds.com/events/ufc-fight-night-93-arlovski-vs-barnett-1139,Jessin Ayari,2.2,,2.15,2.15,2.15,2.1,,2.2,2.23,2.1,2.05,2.1,2.143,0.037878787878787845,0.03958436417615041,0.03958436417615041,0.026489565003500415,,0.05952380952380931,0.06227296315516351,0.054249547920433905,0.029013539651837617,0.05952380952380931,0.03958436417615041,,Jessin Ayari,Jim Wallhead,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Arlovski_vs._Barnett,Jessin Ayari,Jim Wallhead,Welterweight,Jessin Ayari,def,Jim Wallhead,"Decision (split) (28–29, 29–28, 30–27)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Jessin_Ayari,https://en.wikipedia.org/wiki/Jim_Wallhead,5,Split Decision,Prelim,,,2016-09-03,370,UFC Fight Night: Arlovski vs. Barnett,1.7142857142857144,1.7407407407407407,1.7407407407407407,1.72992700729927,,1.7142857142857144,1.7407407407407407,1.72992700729927,1.7407407407407407,1.7142857142857144,1.7407407407407407,,1.7306414861159385
Jessin Ayari,Stevie Ray,https://www.bestfightodds.com/events/ufc-fight-night-138-volkan-vs-smith-1564,Stevie Ray,1.6896551724137931,1.62111801242236,1.6896551724137931,1.6622516556291391,1.6289308176100628,1.6451612903225805,1.6666666666666665,1.6944444444444444,1.6802721088435373,1.5882352941176472,1.6451612903225805,1.529100529100529,1.645054371192261,0.01736864958749451,0.05695301376364492,0.050580836607037494,0.024326249761081442,0.051640846243544924,0.05228758169934644,0.05228758169934644,0.0539792387543252,0.028760425654299704,0.05516154452324651,0.034494058398440774,0.054545454545454675,Stevie Ray,Jessin Ayari,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkan_vs._Smith,Stevie Ray,Jessin Ayari,Lightweight,Stevie Ray,def,Jessin Ayari,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,5:00,,Early Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Stevie_Ray_(fighter),https://en.wikipedia.org/wiki/Jessin_Ayari,13,Unanimous Decision,Prelim,,,2018-10-27,454,UFC Fight Night: Volkan vs. Smith,2.35,2.15,2.29,2.33,2.3,2.25,2.25,2.5,2.2800000000000002,2.35,2.31,2.2,2.296666666666667
Jesus Pinedo,John Makdessi,https://www.bestfightodds.com/events/ufc-on-espn-6-thompson-vs-pettis-1654,John Makdessi,1.3846153846153846,,1.3174603174603174,1.3703703703703702,1.3703703703703702,1.3636363636363638,1.303030303030303,1.3861003861003862,1.378787878787879,1.2857142857142856,1.3125,1.33003300330033,1.3456926057623628,0.016339869281045694,0.040726285423383635,0.04719004719004727,0.022893772893772812,,0.05079365079365061,0.05602240896358546,0.05489134521392591,0.029140775658881513,0.06763285024154597,0.03276003276003281,0.061559507523939905,John Makdessi,Jesús Pinedo,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Thompson_vs._Pettis,John Makdessi,Jesus Pinedo,Lightweight,John Makdessi,def,Jesús Pinedo,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Main Card (ESPN+),https://en.wikipedia.org/wiki/John_Makdessi,,3,Unanimous Decision,Main Event,,,2019-03-23,472,UFC Fight Night: Thompson vs. Pettis,3.4,3.55,3.15,3.36,,3.15,3.4,3.3,3.25,3.45,3.3,3.4,3.3372727272727265
Ji Yeon Kim,Justine Kish,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413,Ji Yeon Kim,3.13,,3.4,3.15,3.14,3.25,3.1,3.07,3.11,3.4,3.4,3.1,3.2045454545454546,0.01918851759107354,0.04095309009679826,0.0383592927616907,0.026558157622665668,,0.047952047952048105,0.05602240896358546,0.058030380611025834,0.02899699397829103,0.061559507523939905,0.03577017661524717,0.05942275042444822,Ji Yeon Kim,Justine Kish,https://en.wikipedia.org/wiki/UFC_on_Fox:_Jacar%C3%A9_vs._Brunson_2,Ji Yeon Kim,Justine Kish,Women's Flyweight,Ji Yeon Kim,def,Justine Kish,"Decision (split) (29–28, 28–29, 30–27)",3.0,5:00,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Ji_Yeon_Kim_(fighter),https://en.wikipedia.org/wiki/Justine_Kish,9,Split Decision,Prelim,,,2018-01-27,427,UFC on Fox: Jacaré vs. Brunson 2,1.4291845493562232,1.3389830508474576,1.3891050583657587,1.4184100418410042,,1.3508771929824561,1.3125,1.3597122302158273,1.4219409282700421,1.303030303030303,1.392156862745098,1.3571428571428572,1.3702766431633662
Ji Yeon Kim,Lucie Pudilova,https://www.bestfightodds.com/events/ufc-fight-night-111-holm-vs-correia-1277,Lucie Pudilova,1.8,,1.6944444444444444,1.7407407407407407,1.6944444444444444,1.7142857142857144,,1.7751937984496124,1.7874015748031495,1.7142857142857144,1.7407407407407407,1.72992700729927,1.739146417949383,0.02067183462532296,0.05745365405239777,0.05745365405239777,0.028954933713883912,,0.05952380952380931,0.06227296315516351,0.054249547920433905,0.02843505636234389,0.05952380952380931,0.03958436417615041,,Lucie Pudilová,Ji Yeon Kim,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Holm_vs._Correia,Lucie Pudilova,Ji Yeon Kim,Women's Bantamweight,Lucie Pudilová,def,Ji Yeon Kim,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Lucie_Pudilova,https://en.wikipedia.org/wiki/Ji_Yeon_Kim_(fighter),12,Unanimous Decision,Prelim,,,2017-06-17,401,UFC Fight Night: Holm vs. Correia,2.15,2.1399999999999997,2.1399999999999997,2.13,,2.1,2.05,2.1,2.15,2.1,2.15,,2.1209999999999996
Ji Yeon Kim,Melinda Fabian,https://www.bestfightodds.com/events/ufc-fight-night-132-cowboy-vs-edwards-1475,Ji Yeon Kim,1.3448275862068966,,,,,1.3571428571428572,,,1.3558718861209964,,,1.3597122302158273,1.3543886399216443,0.046620046620046596,,,0.03251805913641337,,0.049342105263157965,,0.06878306878306883,,,,,Ji Yeon Kim,Melinda Fábián,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Edwards,Ji Yeon Kim,Melinda Fabian,Women's Flyweight,Ji Yeon Kim,def,Melinda Fábián,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Ji_Yeon_Kim,https://en.wikipedia.org/wiki/Melinda_F%C3%A1bi%C3%A1n,13,Split Decision,Prelim,,,2018-06-23,442,UFC Fight Night: Cowboy vs. Edwards,3.3,,,3.39,,3.2,,3.0,,,,,3.2225
Ji Yeon Kim,Nadia Kassem,https://www.bestfightodds.com/events/ufc-243-whittaker-vs-adesanya-1752,Ji Yeon Kim,1.625,1.5714285714285714,1.5917159763313609,1.5780346820809248,1.5555555555555556,1.5882352941176472,1.5555555555555556,1.6134969325153374,1.617283950617284,1.5555555555555556,1.526315789473684,1.529100529100529,1.5756065326943338,0.01538461538461533,0.04491945477075587,0.054379776601998886,0.0215464171386357,0.028520499108734443,0.04629629629629628,0.047329276538201626,0.0539792387543252,0.03129449686272667,0.06838905775075976,0.03692544015124666,0.059523809523809534,Ji Yeon Kim,Nadia Kassem,https://en.wikipedia.org/wiki/UFC_243,Ji Yeon Kim,Nadia Kassem,Catchweight (128 lbs),Ji Yeon Kim,def,Nadia Kassem,TKO (body punches),2.0,4:59,Kim missed weight.,Early Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Ji_Yeon_Kim,https://en.wikipedia.org/wiki/Nadia_Kassem,10,KO,Prelim,,,2019-10-05,496,UFC 243: Whittaker vs. Adesanya,2.5,2.4,2.4299999999999997,2.48,2.55,2.4,2.55,2.5,2.4299999999999997,2.35,2.48,2.4,2.455833333333333
Jim Crute,Misha Cirkunov,https://www.bestfightodds.com/events/ufc-on-espn-16-cowboy-vs-gaethje-1735,Misha Cirkunov,2.0,1.900900900900901,1.900900900900901,1.925925925925926,1.8695652173913042,1.9090909090909092,1.8695652173913042,1.970873786407767,1.9803921568627452,1.8695652173913042,1.8695652173913042,1.9523809523809523,1.9182272001696103,0.023809523809523725,0.05877663108473219,0.06976744186046524,0.03325238184195767,0.05213270142180093,0.06926406926406914,0.06976744186046524,0.05347952562094438,0.028920263040045135,0.06976744186046524,0.047532656023221875,0.06976744186046524,Misha Cirkunov,Jimmy Crute,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Gaethje,Misha Cirkunov,Jim Crute,Light Heavyweight,Misha Cirkunov,def,Jimmy Crute,Submission (peruvian necktie),1.0,3:38,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Misha_Cirkunov,https://en.wikipedia.org/wiki/Jimmy_Crute,6,Sub,Main Event,,,2019-09-14,493,UFC Fight Night: Cowboy vs. Gaethje,1.9090909090909092,1.8771929824561404,1.8695652173913042,1.8928571428571428,1.900900900900901,1.8333333333333335,1.8695652173913042,1.847457627118644,1.9174311926605505,1.8695652173913042,1.8928571428571428,1.8695652173913042,1.8791151750699984
Jim Crute,Paul Craig,https://www.bestfightodds.com/events/ufc-fight-night-142-dos-santos-vs-tuivasa-1574,Jim Crute,1.392156862745098,1.3597122302158273,1.3831417624521074,1.392156862745098,1.3448275862068966,1.3703703703703702,1.3846153846153846,1.3861003861003862,1.3861003861003862,1.3571428571428572,1.3773584905660377,1.4405286343612334,1.3811843178018066,0.016817321841496646,0.044535098110821014,0.043890043890043806,0.023563271591951374,0.043142043142043285,0.052310374891020084,0.048608042421564246,0.05782596608284685,0.029140775658881513,0.07017543859649122,0.03577017661524717,0.05555555555555558,Jimmy Crute,Paul Craig,https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Santos_vs._Tuivasa,Jim Crute,Paul Craig,Light Heavyweight,Jimmy Crute,def,Paul Craig,Submission (kimura),3.0,4:51,,Main card (Fox Sports 1),https://en.wikipedia.org/wiki/Jimmy_Crute,https://en.wikipedia.org/wiki/Paul_Craig_(martial_artist),6,Sub,Main Event,,,2018-12-02,460,UFC Fight Night: dos Santos vs. Tuivasa,3.35,3.11,3.33,3.31,3.25,3.1,3.1,2.75,3.25,3.0,3.15,3.0,3.141666666666667
Jim Crute,Sam Alvey,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Jim Crute,1.7407407407407407,1.7194244604316546,1.7407407407407407,1.7142857142857144,1.7246376811594204,1.6896551724137931,1.7142857142857144,1.7092198581560285,1.72992700729927,1.6451612903225805,1.7142857142857144,1.72992700729927,1.7143575917850538,0.01891252955082745,0.06227296315516351,0.0606011635423398,0.026489565003500415,0.05778043434947211,0.05695301376364492,0.05952380952380931,0.054249547920433905,0.029506685108344755,0.05228758169934644,0.037878787878787845,0.05952380952380931,Jimmy Crute,Sam Alvey,https://en.wikipedia.org/wiki/UFC_234,Jim Crute,Sam Alvey,Light Heavyweight,Jimmy Crute,def,Sam Alvey,TKO (punches),1.0,2:49,,Main Card,https://en.wikipedia.org/wiki/Jimmy_Crute,https://en.wikipedia.org/wiki/Sam_Alvey,5,KO,Main Event,,,2019-02-10,466,UFC 234: Adesanya vs. Silva,2.25,2.05,2.08,2.23,2.1,2.15,2.1,2.1,2.25,2.25,2.2,2.1,2.155
Jim Miller,Joe Lauzon,https://www.bestfightodds.com/events/ufc-155-dos-santos-vs-velasquez-ii-585,Jim Miller,1.4761904761904763,,1.4807692307692308,1.4651162790697674,1.4716981132075473,1.4444444444444444,,1.4761904761904763,1.4672897196261683,1.4545454545454546,1.5,,1.4706937993381741,0.022246941045606317,0.04845900368288425,0.04713423831070873,0.031179012070731815,,0.055944055944055826,0.0512820512820511,,0.02464157706093184,0.06485849056603765,0.03341687552213868,,Jim Miller,Joe Lauzon,https://en.wikipedia.org/wiki/UFC_155,Jim Miller,Joe Lauzon,Lightweight,Jim Miller,def,Joe Lauzon,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Joe_Lauzon,2,Unanimous Decision,Main Event,,,2012-12-29,224,UFC 155: dos Santos vs. Velasquez 2,2.9,2.6799999999999997,2.7199999999999998,2.8600000000000003,,2.75,2.6,,2.88,2.65,2.85,,2.7655555555555558
Jim Miller,Joe Lauzon,https://www.bestfightodds.com/events/ufc-on-fox-21-maia-vs-condit-1150,Jim Miller,2.25,,2.24,2.25,2.24,2.2,,2.25,2.23,2.25,2.2,2.1,2.221,0.01891252955082745,0.03826530612244894,0.03826530612244894,0.026489565003500415,,0.054545454545454675,0.054545454545454675,0.054249547920433905,0.029506685108344755,0.05982905982905984,0.03628117913832196,,Jim Miller,Joe Lauzon,https://en.wikipedia.org/wiki/UFC_on_Fox:_Maia_vs._Condit,Jim Miller,Joe Lauzon,Lightweight,Jim Miller,def,Joe Lauzon,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Main Card (Fox),https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Joe_Lauzon,4,Split Decision,Main Event,,,2016-08-27,369,UFC on Fox: Maia vs. Condit,1.7407407407407407,1.6896551724137931,1.6896551724137931,1.72992700729927,,1.6666666666666665,1.6666666666666665,1.72992700729927,1.7092198581560285,1.625,1.6896551724137931,,1.6937113464070024
Jim Miller,Kamal Shalorus,https://www.bestfightodds.com/events/ufc-128-shogun-vs-jones-346,Jim Miller,1.4081632653061225,,,,1.3636363636363638,1.3703703703703702,,1.3952569169960474,1.4016064257028114,1.3802281368821292,1.3703703703703702,,1.3842331213234593,0.01783723522853964,,0.05079365079365061,0.024993528461380476,,0.06306306306306309,0.052310374891020084,,0.024406188712137844,0.08166076347894524,,,Jim Miller,Kamal Shalorus,https://en.wikipedia.org/wiki/UFC_128,Jim Miller,Kamal Shalorus,Lightweight,Jim Miller,def,Kamal Shalorus,TKO (knee and punches),3.0,2:15,,Main card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Kamal_Shalorus,3,KO,Main Event,,,2011-03-19,172,UFC 128: Shogun vs. Jones,3.25,,3.15,3.21,,3.0,3.1,,3.25,2.8,,,3.108571428571429
Jim Miller,Mac Danzig,https://www.bestfightodds.com/search?query=UFC%20100,Jim Miller,1.5405405405405406,,,,1.526315789473684,1.5,,1.5405405405405406,1.5555555555555556,1.5,,,1.5271587376850533,0.03373819163292846,,0.05517241379310356,0.059523809523809534,,0.0512820512820511,,,0.025062656641603898,0.07482993197278898,,,Jim Miller,Mac Danzig,https://en.wikipedia.org/wiki/UFC_100,Jim Miller,Mac Danzig,Lightweight,Jim Miller,def,Mac Danzig,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary Card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Mac_Danzig,8,Unanimous Decision,Prelim,,,2009-07-11,133,UFC 100,2.6,,2.5,2.4,,2.6,,,2.66,2.45,,,2.535
Jim Miller,Mark Bocek,https://www.bestfightodds.com/events/ufc-111-st-pierre-vs-hardy-236,Jim Miller,1.303030303030303,,,,1.2724795640326976,1.2,,1.3012048192771084,1.2777777777777777,1.2,1.2,,1.2506417805882695,0.01744186046511631,,0.03775640645310929,0.032608695652173836,,0.06862745098039214,0.08333333333333348,,0.02427299422184337,0.08333333333333348,,,Jim Miller,Mark Bocek,https://en.wikipedia.org/wiki/UFC_111,Jim Miller,Mark Bocek,Lightweight,Jim Miller,def,Mark Bocek,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Mark_Bocek,5,Unanimous Decision,Main Event,,,2010-03-27,148,UFC 111: St-Pierre vs. Hardy,4.0,,3.97,4.0,,4.25,4.0,,3.91,4.0,,,4.018571428571429
Jim Miller,Matt Wiman,https://www.bestfightodds.com/events/ufc-fight-night-16-fight-for-the-troops-111,Jim Miller,1.6896551724137931,,,,1.8333333333333335,1.8,,1.7692307692307692,,,1.8695652173913042,,1.7923568984738403,0.05695301376364492,,0.06926406926406914,,,0.0677506775067751,0.06976744186046524,,0.01976284584980248,,,,Jim Miller,Matt Wiman,https://en.wikipedia.org/wiki/UFC:_Fight_for_the_Troops,Jim Miller,Matt Wiman,Lightweight,Jim Miller,def,Matt Wiman,"Decision (unanimous) (30–27, 30–26, 30–27)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Matt_Wiman,5,Unanimous Decision,Main Event,,,2008-12-10,120,UFC: Fight for the Troops,2.15,,1.9090909090909092,,,1.9523809523809523,1.8695652173913042,,2.2,,,,2.016207415772633
Jim Miller,Melvin Guillard,https://www.bestfightodds.com/events/ufc-on-fx-1-guillard-vs-miller-479,Jim Miller,1.5714285714285714,,,,1.5555555555555556,1.526315789473684,,1.5780346820809248,1.5813953488372094,1.5714285714285714,1.5,,1.5548797884006453,0.028520499108734443,,0.042857142857142705,0.019949840401276786,,0.047329276538201626,0.0512820512820511,,0.02432463369963367,0.08080808080808088,,,Jim Miller,Melvin Guillard,https://en.wikipedia.org/wiki/UFC_on_FX:_Guillard_vs._Miller,Jim Miller,Melvin Guillard,Lightweight,Jim Miller,def,Melvin Guillard,Submission (rear-naked choke),1.0,3:04,,Main card (FX),https://en.wikipedia.org/wiki/Jim_Miller_(fighter),https://en.wikipedia.org/wiki/Melvin_Guillard,1,Sub,Main Event,,,2012-01-20,195,UFC on FX: Guillard vs. Miller,2.55,,2.5,2.58,,2.55,2.6,,2.56,2.25,,,2.512857142857143
Jim Miller,Michael Chiesa,https://www.bestfightodds.com/events/ufc-fight-night-80-vanzant-vs-namajunas-1023,Michael Chiesa,1.7692307692307692,,1.7407407407407407,1.7692307692307692,1.7407407407407407,1.7407407407407407,,1.7936507936507935,1.7575757575757576,1.7692307692307692,1.8,,1.7645712312378983,0.01976284584980248,0.03958436417615041,0.03958436417615041,0.027681113571654592,,0.06227296315516351,0.0677506775067751,,0.024811843519973564,0.0652173913043479,0.04140786749482395,,Michael Chiesa,Jim Miller,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Namajunas_vs._VanZant,Michael Chiesa,Jim Miller,Lightweight,Michael Chiesa,def,Jim Miller,Submission (rear-naked choke),2.0,2:57,,Main Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Michael_Chiesa,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),2,Sub,Main Event,,,2015-12-10,341,UFC Fight Night: Namajunas vs. VanZant,2.2,2.15,2.15,2.1799999999999997,,2.05,1.9523809523809523,,2.1399999999999997,2.0,2.1,,2.1024867724867726
Jim Miller,Nate Diaz,https://www.bestfightodds.com/events/ufc-on-fox-3-diaz-vs-miller-496,Nate Diaz,3.0,,,2.95,2.9,2.8,,3.01,2.96,2.75,2.6,,2.87125,0.02083333333333326,,0.05070993914807298,0.029195862529195704,,0.05411255411255422,0.0512820512820511,,0.024533605928954705,0.07792207792207795,0.0312907431551499,,Nate Diaz,Jim Miller,https://en.wikipedia.org/wiki/UFC_on_Fox:_Diaz_vs._Miller,Nate Diaz,Jim Miller,Lightweight,Nate Diaz,def,Jim Miller,Submission (guillotine choke),2.0,4:09,,Main Card (Fox),https://en.wikipedia.org/wiki/Nate_Diaz,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),1,Sub,Main Event,,,2012-05-05,203,UFC on Fox: Diaz vs. Miller,1.4545454545454546,,1.4166666666666667,1.4464285714285714,,1.434782608695652,1.5,,1.4444444444444444,1.4,1.4444444444444444,,1.4426640237781543
Jim Miller,Pat Healy,https://www.bestfightodds.com/events/ufc-159-jones-vs-sonnen-633,Pat Healy,3.75,,3.3,3.65,3.4,3.5,,3.62,3.69,3.3,3.4,,3.5122222222222224,0.01975308641975304,0.046620046620046596,0.044117647058823595,0.027693707594010242,,0.05042016806722671,0.044117647058823595,,0.02435392515690893,0.06206644760861635,0.033008747318039156,,Pat Healy,Jim Miller,https://en.wikipedia.org/wiki/UFC_159,Pat Healy,Jim Miller,Lightweight,Pat Healy,vs,Jim Miller,No Contest,3.0,4:02,"Originally ruled a Technical Submission (rear-naked choke) victory for Healy, result overturned due to testing positive for marijuana.",Main card,https://en.wikipedia.org/wiki/Pat_Healy_(fighter),https://en.wikipedia.org/wiki/Jim_Miller_(fighter),5,,Main Event,,,2013-04-27,235,UFC 159: Jones vs. Sonnen,1.3278688524590163,1.3448275862068966,1.3333333333333333,1.3215434083601285,,1.3076923076923077,1.3333333333333333,,1.3367003367003367,1.3174603174603174,1.3174603174603174,,1.3266910881117766
