event_date,fighter_a,fighter_b,query_date,offset_days,a_fair_prob,b_fair_prob,a_decimal_odds,b_decimal_odds,num_bookmakers,event_date_dt,fight_key
2022-02-12,Bobby Green,Nasrat Haqparast,2022-02-11,1,0.5620527397313455,0.4379472602686543,1.7026666666666666,2.1859999999999995,15,2022-02-12,2022-02-12|bobby green|nasrat haqparast
2022-02-12,Jared Cannonier,Derek Brunson,2022-02-11,1,0.6028704065416797,0.3971295934583204,1.590666666666667,2.4153333333333333,15,2022-02-12,2022-02-12|derek brunson|jared cannonier
2022-02-19,Jessica-Rose Clark,Stephanie Egger,2022-02-12,7,0.6337534770378291,0.366246522962171,1.5116666666666667,2.615833333333333,12,2022-02-19,2022-02-19|jessica-rose clark|stephanie egger
2022-02-19,Diana Belbita,Gloria de Paula,2022-02-12,7,0.4970082273747195,0.5029917726252805,1.9185714285714288,1.895714285714286,7,2022-02-19,2022-02-19|diana belbita|gloria de paula
2022-02-19,Parker Porter,Alan Baudot,2022-02-12,7,0.6829296745671803,0.3170703254328195,1.396923076923077,3.01,13,2022-02-19,2022-02-19|alan baudot|parker porter
2022-02-19,Johnny Walker,Jamahal Hill,2022-02-12,7,0.3063580342375057,0.6936419657624943,3.1192307692307697,1.3761538461538465,13,2022-02-19,2022-02-19|jamahal hill|johnny walker
2022-02-19,Joaquin Buckley,Abdul Razak Alhassan,2022-02-12,7,0.574306347920751,0.4256936520792491,1.6661538461538463,2.2484615384615383,13,2022-02-19,2022-02-19|abdul razak alhassan|joaquin buckley
2022-02-19,Jessica-Rose Clark,Stephanie Egger,2022-02-16,3,0.6289189073768118,0.3710810926231884,1.5235714285714284,2.582142857142857,14,2022-02-19,2022-02-19|jessica-rose clark|stephanie egger
2022-02-19,Diana Belbita,Gloria de Paula,2022-02-16,3,0.5056964660855569,0.4943035339144431,1.8788888888888888,1.9222222222222225,9,2022-02-19,2022-02-19|diana belbita|gloria de paula
2022-02-19,Parker Porter,Alan Baudot,2022-02-16,3,0.684455100711818,0.3155448992881819,1.3939999999999997,3.0253333333333337,15,2022-02-19,2022-02-19|alan baudot|parker porter
2022-02-19,Kyle Daukaus,Jamie Pickett,2022-02-16,3,0.6868212737740845,0.3131787262259153,1.3919999999999997,3.0553333333333343,15,2022-02-19,2022-02-19|jamie pickett|kyle daukaus
2022-02-19,Johnny Walker,Jamahal Hill,2022-02-16,3,0.3115278803602471,0.6884721196397527,3.063333333333333,1.3859999999999997,15,2022-02-19,2022-02-19|jamahal hill|johnny walker
2022-02-19,Joaquin Buckley,Abdul Razak Alhassan,2022-02-16,3,0.5731553126227755,0.4268446873772243,1.6706666666666667,2.244,15,2022-02-19,2022-02-19|abdul razak alhassan|joaquin buckley
2022-02-19,Jessica-Rose Clark,Stephanie Egger,2022-02-18,1,0.6215518972877867,0.3784481027122132,1.5414285714285718,2.531428571428571,14,2022-02-19,2022-02-19|jessica-rose clark|stephanie egger
2022-02-19,Diana Belbita,Gloria de Paula,2022-02-18,1,0.5239612136470937,0.4760387863529063,1.82125,2.005,8,2022-02-19,2022-02-19|diana belbita|gloria de paula
2022-02-19,Parker Porter,Alan Baudot,2022-02-18,1,0.6918053140083292,0.3081946859916708,1.3813333333333333,3.1040000000000005,15,2022-02-19,2022-02-19|alan baudot|parker porter
2022-02-19,Kyle Daukaus,Jamie Pickett,2022-02-18,1,0.6997860360104428,0.300213963989557,1.3673333333333335,3.188000000000001,15,2022-02-19,2022-02-19|jamie pickett|kyle daukaus
2022-02-19,Johnny Walker,Jamahal Hill,2022-02-18,1,0.3205314069091205,0.6794685930908795,2.986666666666667,1.4086666666666663,15,2022-02-19,2022-02-19|jamahal hill|johnny walker
