Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2025-10-24,Grabher J.,Waltert S.,2:0,QUARTER-FINALS,2.48,1.5,florianopolis,wta,125,betexplorer
2025-10-24,Monnet C.,Romero Gormaz L.,2:0,QUARTER-FINALS,2.12,1.66,florianopolis,wta,125,betexplorer
2025-10-24,Oliynykova O.,Udvardy P.,2:0,QUARTER-FINALS,1.45,2.59,florianopolis,wta,125,betexplorer
2025-10-24,Kraus S.,Rame A.,1:2,QUARTER-FINALS,1.38,2.85,florianopolis,wta,125,betexplorer
2025-10-23,Waltert S.,Burillo Escorihuela I.,0:2,1/8-FINALS,1.14,5.0,florianopolis,wta,125,betexplorer
2025-10-23,Grabher J.,Nahimana S.,2:0,1/8-FINALS,1.13,5.3,florianopolis,wta,125,betexplorer
2025-10-23,Rame A.,Pigossi L.,2:0,1/8-FINALS,1.91,1.79,florianopolis,wta,125,betexplorer
2025-10-22,Udvardy P.,Bosio V.,1:2,1/8-FINALS,1.1,6.5,florianopolis,wta,125,betexplorer
2025-10-22,Romero Gormaz L.,Gorgodze E.,0:2,1/8-FINALS,1.72,2.02,florianopolis,wta,125,betexplorer
2025-10-22,Oliynykova O.,Riera J.,2:0,1/8-FINALS,1.25,3.65,florianopolis,wta,125,betexplorer
2025-10-22,Monnet C.,Sierra S.,0:2,1/8-FINALS,4.47,1.18,florianopolis,wta,125,betexplorer
2025-10-22,Kraus S.,Zolotareva A.,0:2,1/8-FINALS,1.13,5.38,florianopolis,wta,125,betexplorer
2025-10-21,Burillo Escorihuela I.,Zamarripa M.,2:0,1/16-FINALS,1.07,7.33,florianopolis,wta,125,betexplorer
2025-10-21,Waltert S.,Ce G.,0:2,1/16-FINALS,1.06,7.5,florianopolis,wta,125,betexplorer
2025-10-21,Nahimana S.,Da Cruz Mendonca S.,0:2,1/16-FINALS,1.02,10.83,florianopolis,wta,125,betexplorer
2025-10-21,Monnet C.,Fossa Huergo N.,1:2,1/16-FINALS,1.2,4.2,florianopolis,wta,125,betexplorer
2025-10-21,Gorgodze E.,Tona M.,2:0,1/16-FINALS,1.11,5.95,florianopolis,wta,125,betexplorer
2025-10-21,Grabher J.,Leme Da Silva N. V.,2:1,1/16-FINALS,1.12,5.42,florianopolis,wta,125,betexplorer
2025-10-21,Romero Gormaz L.,Konishi Silva J.,0:2,1/16-FINALS,1.02,10.42,florianopolis,wta,125,betexplorer
2025-10-21,Pigossi L.,Labrana F.,0:2,1/16-FINALS,1.1,6.25,florianopolis,wta,125,betexplorer
2025-10-21,Oliynykova O.,Giovannini L.,2:0,1/16-FINALS,1.18,4.45,florianopolis,wta,125,betexplorer
2025-10-21,Riera J.,Hercog P.,2:1,1/16-FINALS,1.28,3.48,florianopolis,wta,125,betexplorer
2025-10-21,Rame A.,Sherif M.,1:2,1/16-FINALS,3.68,1.25,florianopolis,wta,125,betexplorer
2025-10-21,Sierra S.,Alves C.,2:0,1/16-FINALS,1.08,6.75,florianopolis,wta,125,betexplorer
2025-10-21,Udvardy P.,Smith T. N.,0:2,1/16-FINALS,1.27,3.5,florianopolis,wta,125,betexplorer
2025-10-21,Zolotareva A.,Vedder E.,2:0,1/16-FINALS,2.75,1.4,florianopolis,wta,125,betexplorer
2025-10-20,Bosio V.,Fullana L.,2:0,1/16-FINALS,1.33,3.15,florianopolis,wta,125,betexplorer
2025-10-20,Kraus S.,Candiotto A.,0:2,1/16-FINALS,1.03,9.5,florianopolis,wta,125,betexplorer
2024-06-23,Parks A.,Pera B.,2:0,FINAL,2.19,1.62,gaiba,wta,125,betexplorer
2024-06-22,Parks A.,Bandecchi S.,1:2,SEMI-FINALS,1.51,2.45,gaiba,wta,125,betexplorer
2024-06-22,Pera B.,Errani S.,1:2,SEMI-FINALS,1.6,2.2,gaiba,wta,125,betexplorer
2024-06-21,Errani S.,Eala A.,0:2,QUARTER-FINALS,1.87,1.81,gaiba,wta,125,betexplorer
2024-06-21,Parks A.,Montgomery R.,2:1,QUARTER-FINALS,3.49,1.28,gaiba,wta,125,betexplorer
2024-06-21,Pera B.,Rakhimova K.,2:0,QUARTER-FINALS,1.64,2.15,gaiba,wta,125,betexplorer
2024-06-21,Bandecchi S.,Raina A.,1:2,QUARTER-FINALS,1.35,3.05,gaiba,wta,125,betexplorer
2024-06-20,Montgomery R.,Zarazua R.,2:1,1/8-FINALS,1.25,3.7,gaiba,wta,125,betexplorer
2024-06-20,Eala A.,Pedone G.,0:2,1/8-FINALS,1.29,3.4,gaiba,wta,125,betexplorer
2024-06-20,Parks A.,Todoni A. A.,0:2,1/8-FINALS,2.43,1.52,gaiba,wta,125,betexplorer
2024-06-20,Errani S.,Zavatska K.,0:2,1/8-FINALS,1.46,2.57,gaiba,wta,125,betexplorer
2024-06-19,Bandecchi S.,Andreeva E.,2:0,1/8-FINALS,2.98,1.36,gaiba,wta,125,betexplorer
2024-06-19,Raina A.,Bara I.,1:2,1/8-FINALS,1.75,1.97,gaiba,wta,125,betexplorer
2024-06-19,Pera B.,Falei A.,2:0,1/8-FINALS,1.28,3.49,gaiba,wta,125,betexplorer
2024-06-19,Rakhimova K.,Van Uytvanck A.,0:1 RET.,1/8-FINALS,3.25,1.31,gaiba,wta,125,betexplorer
2024-06-18,Pedone G.,Baptiste H.,0:1 RET.,1/16-FINALS,4.95,1.14,gaiba,wta,125,betexplorer
2024-06-18,Todoni A. A.,Bouzas Maneiro J.,0:2,1/16-FINALS,2.01,1.72,gaiba,wta,125,betexplorer
2024-06-18,Eala A.,Monnet C.,2:0,1/16-FINALS,1.28,3.45,gaiba,wta,125,betexplorer
2024-06-18,Zarazua R.,Hruncakova V.,0:2,1/16-FINALS,1.81,1.9,gaiba,wta,125,betexplorer
2024-06-18,Parks A.,Kalieva E.,0:2,1/16-FINALS,1.63,2.16,gaiba,wta,125,betexplorer
2024-06-18,Pera B.,Semenistaja D.,2:0,1/16-FINALS,1.43,2.64,gaiba,wta,125,betexplorer
2024-06-18,Rakhimova K.,Carle M. L.,2:1,1/16-FINALS,2.18,1.61,gaiba,wta,125,betexplorer
2024-06-18,Montgomery R.,Ricci B.,0:2,1/16-FINALS,1.09,6.6,gaiba,wta,125,betexplorer
2024-06-18,Bara I.,Siskova A.,1:2,1/16-FINALS,1.83,1.83,gaiba,wta,125,betexplorer
2024-06-18,Errani S.,Stevanovic N.,0:2,1/16-FINALS,1.47,2.54,gaiba,wta,125,betexplorer
2024-06-18,Zavatska K.,Topalova G.,0:2,1/16-FINALS,1.28,3.44,gaiba,wta,125,betexplorer
2024-06-17,Bandecchi S.,Sun L.,2:0,1/16-FINALS,3.33,1.3,gaiba,wta,125,betexplorer
2024-06-17,Falei A.,Lepchenko V.,2:1,1/16-FINALS,1.68,2.08,gaiba,wta,125,betexplorer
2024-06-17,Raina A.,Salkova D.,2:0,1/16-FINALS,3.36,1.3,gaiba,wta,125,betexplorer
2024-06-17,Andreeva E.,Rosatello C.,1:2,1/16-FINALS,1.19,4.29,gaiba,wta,125,betexplorer
2024-06-17,Van Uytvanck A.,Naef C.,2:0,1/16-FINALS,1.49,2.5,gaiba,wta,125,betexplorer
2025-06-15,Valentova T.,Palicova B.,2:1,FINAL,1.17,4.62,grado,wta,125,betexplorer
2025-06-14,Palicova B.,Salkova D.,0:2,SEMI-FINALS,2.45,1.52,grado,wta,125,betexplorer
2025-06-14,Valentova T.,Marcinko P.,2:0,SEMI-FINALS,1.29,3.37,grado,wta,125,betexplorer
2025-06-13,Palicova B.,Grabher J.,0:2,QUARTER-FINALS,3.48,1.29,grado,wta,125,betexplorer
2025-06-13,Salkova D.,Kraus S.,0:2,QUARTER-FINALS,2.1,1.69,grado,wta,125,betexplorer
2025-06-13,Marcinko P.,Grant T. C.,2:0,QUARTER-FINALS,1.78,1.92,grado,wta,125,betexplorer
2025-06-13,Valentova T.,Erjavec V.,2:0,QUARTER-FINALS,1.36,3.0,grado,wta,125,betexplorer
2025-06-12,Grabher J.,Urgesi F.,1:0 RET.,1/8-FINALS,1.09,6.5,grado,wta,125,betexplorer
2025-06-12,Grant T. C.,Fett J.,1:0 RET.,1/8-FINALS,1.66,2.12,grado,wta,125,betexplorer
2025-06-12,Kraus S.,Spiteri D.,2:0,1/8-FINALS,1.26,3.65,grado,wta,125,betexplorer
2025-06-12,Palicova B.,Juvan K.,2:1,1/8-FINALS,5.17,1.14,grado,wta,125,betexplorer
2025-06-11,Erjavec V.,Sharma A.,2:0,1/8-FINALS,2.2,1.61,grado,wta,125,betexplorer
2025-06-11,Marcinko P.,Prozorova T.,2:1,1/8-FINALS,1.86,1.86,grado,wta,125,betexplorer
2025-06-11,Salkova D.,Oliynykova O.,2:1,1/8-FINALS,1.64,2.18,grado,wta,125,betexplorer
2025-06-11,Valentova T.,Zarazua R.,1:2,1/8-FINALS,1.4,2.75,grado,wta,125,betexplorer
2025-06-10,Urgesi F.,Bulgaru M.,1:2,1/16-FINALS,3.2,1.32,grado,wta,125,betexplorer
2025-06-10,Grabher J.,Papamichail D.,2:0,1/16-FINALS,1.13,5.17,grado,wta,125,betexplorer
2025-06-10,Townsend T.,Juvan K.,0:1 RET.,1/16-FINALS,3.32,1.29,grado,wta,125,betexplorer
2025-06-10,Kraus S.,Mazzola A.,2:0,1/16-FINALS,1.3,3.22,grado,wta,125,betexplorer
2025-06-10,Sharma A.,Noha Akugue N.,0:2,1/16-FINALS,1.51,2.44,grado,wta,125,betexplorer
2025-06-10,Oliynykova O.,Paquet C.,2:1,1/16-FINALS,1.84,1.84,grado,wta,125,betexplorer
2025-06-10,Palicova B.,Andrianjafitrimo T.,2:1,1/16-FINALS,1.54,2.39,grado,wta,125,betexplorer
2025-06-10,Fett J.,Pieri T.,1:2,1/16-FINALS,1.44,2.66,grado,wta,125,betexplorer
2025-06-10,Marcinko P.,Udvardy P.,1:2,1/16-FINALS,1.79,1.94,grado,wta,125,betexplorer
2025-06-10,Grant T. C.,Deichmann K.,0:2,1/16-FINALS,1.82,1.91,grado,wta,125,betexplorer
2025-06-09,Erjavec V.,Bogdan A.,2:1,1/16-FINALS,2.0,1.74,grado,wta,125,betexplorer
2025-06-09,Valentova T.,Janicijevic S.,0:2,1/16-FINALS,1.12,5.83,grado,wta,125,betexplorer
2025-06-09,Spiteri D.,Preston T.,0:2,1/16-FINALS,1.86,1.86,grado,wta,125,betexplorer
2025-06-09,Prozorova T.,Pedone G.,2:1,1/16-FINALS,1.29,3.47,grado,wta,125,betexplorer
2025-06-09,Salkova D.,Brancaccio N.,2:0,1/16-FINALS,1.66,2.12,grado,wta,125,betexplorer
2025-06-09,Zarazua R.,Bandecchi S.,2:1,1/16-FINALS,1.31,3.27,grado,wta,125,betexplorer
2025-09-06,Eala A.,Udvardy P.,1:2,FINAL,1.31,3.25,guadalajara,wta,125,betexplorer
2025-09-05,Eala A.,Day K.,0:2,SEMI-FINALS,1.28,3.48,guadalajara,wta,125,betexplorer
2025-09-05,Udvardy P.,Kozyreva M.,0:2,SEMI-FINALS,1.26,3.7,guadalajara,wta,125,betexplorer
2025-09-04,Day K.,Arango E.,2:0,QUARTER-FINALS,2.43,1.52,guadalajara,wta,125,betexplorer
2025-09-04,Eala A.,Fossa Huergo N.,0:2,QUARTER-FINALS,1.14,5.23,guadalajara,wta,125,betexplorer
2025-09-04,Udvardy P.,Jones F.,1:2,QUARTER-FINALS,2.83,1.39,guadalajara,wta,125,betexplorer
2025-09-04,Kozyreva M.,Smith A.,0:2,QUARTER-FINALS,1.72,2.03,guadalajara,wta,125,betexplorer
2025-09-04,Eala A.,Lepchenko V.,1:2,1/8-FINALS,,,guadalajara,wta,125,betexplorer
2025-09-03,Udvardy P.,Bartunkova N.,0:2,1/8-FINALS,2.02,1.73,guadalajara,wta,125,betexplorer
2025-09-03,Smith A.,Jimenez Kasintseva V.,1:2,1/8-FINALS,4.38,1.18,guadalajara,wta,125,betexplorer
2025-09-03,Jones F.,Pigossi L.,2:0,1/8-FINALS,1.12,5.25,guadalajara,wta,125,betexplorer
2025-09-03,Fossa Huergo N.,Kawa K.,1:2,1/8-FINALS,5.42,1.12,guadalajara,wta,125,betexplorer
2025-09-03,Kozyreva M.,Trevisan M.,2:0,1/8-FINALS,2.77,1.4,guadalajara,wta,125,betexplorer
2025-09-03,Arango E.,Pridankina E.,0:2,1/8-FINALS,1.57,2.25,guadalajara,wta,125,betexplorer
2025-09-03,Day K.,Sanchez A. S.,0:2,1/8-FINALS,1.43,2.63,guadalajara,wta,125,betexplorer
2025-09-02,Fossa Huergo N.,Sousa Salazar N.,2:0,1/16-FINALS,1.05,8.58,guadalajara,wta,125,betexplorer
2025-09-02,Eala A.,Hartono A.,0:2,1/16-FINALS,1.16,4.6,guadalajara,wta,125,betexplorer
2025-09-02,Lepchenko V.,Inglis M.,0:2,1/16-FINALS,2.27,1.59,guadalajara,wta,125,betexplorer
2025-09-02,Jones F.,Rodriguez V.,2:0,1/16-FINALS,,,guadalajara,wta,125,betexplorer
2025-09-02,Pridankina E.,Stakusic M.,2:1,1/16-FINALS,1.71,2.02,guadalajara,wta,125,betexplorer
2025-09-02,Jimenez Kasintseva V.,Rakhimova K.,0:2,1/16-FINALS,2.55,1.47,guadalajara,wta,125,betexplorer
2025-09-02,Smith A.,Rogers A. S.,0:2,1/16-FINALS,2.13,1.64,guadalajara,wta,125,betexplorer
2025-09-02,Arango E.,Stefanini L.,0:2,1/16-FINALS,1.69,2.05,guadalajara,wta,125,betexplorer
2025-09-01,Day K.,Bektas E.,2:1,1/16-FINALS,1.91,1.8,guadalajara,wta,125,betexplorer
2025-09-01,Kawa K.,Hesse A.,2:0,1/16-FINALS,1.54,2.31,guadalajara,wta,125,betexplorer
2025-09-01,Kozyreva M.,Kulikova A.,2:0,1/16-FINALS,1.8,1.94,guadalajara,wta,125,betexplorer
2025-09-01,Sanchez A. S.,Marino R.,1:2,1/16-FINALS,3.75,1.23,guadalajara,wta,125,betexplorer
2025-09-01,Bartunkova N.,Oktiabreva A.,1:2,1/16-FINALS,1.61,2.2,guadalajara,wta,125,betexplorer
2025-09-01,Pigossi L.,Shymanovich I.,1:2,1/16-FINALS,2.17,1.62,guadalajara,wta,125,betexplorer
2025-09-01,Trevisan M.,Gadecki O.,2:0,1/16-FINALS,2.48,1.49,guadalajara,wta,125,betexplorer
2025-09-01,Udvardy P.,Hinojosa Gomez J.,2:0,1/16-FINALS,1.03,10.0,guadalajara,wta,125,betexplorer
2024-08-10,Bondar A.,Rus A.,2:0,FINAL,2.32,1.55,hamburg,wta,125,betexplorer
2024-08-09,Bondar A.,Danilovic O.,1:2,SEMI-FINALS,2.59,1.46,hamburg,wta,125,betexplorer
2024-08-09,Rus A.,Ruse G.,2:0,SEMI-FINALS,1.67,2.11,hamburg,wta,125,betexplorer
2024-08-08,Bondar A.,Lys E.,1:0 RET.,QUARTER-FINALS,2.09,1.67,hamburg,wta,125,betexplorer
2024-08-08,Rus A.,Kudermetova P.,0:2,QUARTER-FINALS,1.29,3.4,hamburg,wta,125,betexplorer
2024-08-08,Ruse G.,Korpatsch T.,2:1,QUARTER-FINALS,1.35,3.03,hamburg,wta,125,betexplorer
2024-08-08,Danilovic O.,Sherif M.,1:2,QUARTER-FINALS,2.07,1.68,hamburg,wta,125,betexplorer
2024-08-07,Rus A.,Boskovic L.,0:2,1/8-FINALS,1.23,3.88,hamburg,wta,125,betexplorer
2024-08-07,Danilovic O.,Noha Akugue N.,1:2,1/8-FINALS,1.18,4.4,hamburg,wta,125,betexplorer
2024-08-07,Lys E.,Seidel E.,1:2,1/8-FINALS,1.48,2.51,hamburg,wta,125,betexplorer
2024-08-07,Sherif M.,Sobolieva A.,2:0,1/8-FINALS,1.11,6.03,hamburg,wta,125,betexplorer
2024-08-06,Korpatsch T.,Begu I.,0:1 RET.,1/8-FINALS,4.4,1.18,hamburg,wta,125,betexplorer
2024-08-06,Bondar A.,Baindl K.,2:0,1/8-FINALS,1.44,2.63,hamburg,wta,125,betexplorer
2024-08-06,Kudermetova P.,Fett J.,0:2,1/8-FINALS,2.15,1.64,hamburg,wta,125,betexplorer
2024-08-06,Ruse G.,Radanovic D.,2:0,1/8-FINALS,1.15,4.93,hamburg,wta,125,betexplorer
2024-08-06,Seidel E.,Makarova E.,0:2,1/16-FINALS,1.29,3.38,hamburg,wta,125,betexplorer
2024-08-05,Boskovic L.,Barthel M.,1:2,1/16-FINALS,1.8,1.92,hamburg,wta,125,betexplorer
2024-08-05,Bondar A.,Petkovic A.,2:0,1/16-FINALS,1.02,11.45,hamburg,wta,125,betexplorer
2024-08-05,Radanovic D.,Brockmann T. J.,0:2,1/16-FINALS,1.15,5.04,hamburg,wta,125,betexplorer
2024-08-05,Kudermetova P.,Silva J.,2:0,1/16-FINALS,1.03,10.0,hamburg,wta,125,betexplorer
2024-08-05,Lys E.,Middendorf J.,0:2,1/16-FINALS,1.08,6.9,hamburg,wta,125,betexplorer
2024-08-05,Korpatsch T.,Papamichail D.,1:2,1/16-FINALS,1.28,3.44,hamburg,wta,125,betexplorer
2024-08-05,Ruse G.,Pigossi L.,0:2,1/16-FINALS,1.33,3.15,hamburg,wta,125,betexplorer
2024-08-05,Sherif M.,Benoit M.,2:0,1/16-FINALS,1.15,4.79,hamburg,wta,125,betexplorer
2024-08-05,Sobolieva A.,Sonmez Z.,2:1,1/16-FINALS,2.39,1.53,hamburg,wta,125,betexplorer
2024-08-05,Noha Akugue N.,Stojanovic N.,0:2,1/16-FINALS,1.79,1.92,hamburg,wta,125,betexplorer
2024-08-04,Baindl K.,Kuhl C.,2:0,1/16-FINALS,1.44,2.63,hamburg,wta,125,betexplorer
2024-08-04,Begu I.,Semenistaja D.,2:0,1/16-FINALS,1.15,4.88,hamburg,wta,125,betexplorer
2024-08-04,Danilovic O.,Sramkova R.,2:0,1/16-FINALS,1.34,3.05,hamburg,wta,125,betexplorer
2024-08-04,Fett J.,Jakupovic D.,2:0,1/16-FINALS,1.31,3.28,hamburg,wta,125,betexplorer
2024-08-04,Rus A.,Lamens S.,0:2,1/16-FINALS,1.42,2.67,hamburg,wta,125,betexplorer
2024-10-06,Tomljanovic A.,Tauson C.,2:1,FINAL,2.38,1.53,hong-kong,wta,125,betexplorer
2024-10-05,Tomljanovic A.,Blinkova A.,1:2,SEMI-FINALS,1.73,2.0,hong-kong,wta,125,betexplorer
2024-10-05,Tauson C.,Gracheva V.,0:2,SEMI-FINALS,1.4,2.75,hong-kong,wta,125,betexplorer
2024-10-04,Gracheva V.,Lamens S.,1:2,QUARTER-FINALS,1.5,2.5,hong-kong,wta,125,betexplorer
2024-10-04,Blinkova A.,Navarro E.,0:2,QUARTER-FINALS,6.5,1.1,hong-kong,wta,125,betexplorer
2024-10-04,Tauson C.,Hibino N.,2:0,QUARTER-FINALS,1.4,2.75,hong-kong,wta,125,betexplorer
2024-10-04,Tomljanovic A.,Kessler M.,1:0 RET.,QUARTER-FINALS,2.1,1.67,hong-kong,wta,125,betexplorer
2024-10-03,Gracheva V.,Baptiste H.,0:2,1/8-FINALS,2.75,1.4,hong-kong,wta,125,betexplorer
2024-10-03,Hibino N.,Galfi D.,1:2,1/8-FINALS,1.73,2.0,hong-kong,wta,125,betexplorer
2024-10-03,Blinkova A.,Halep S.,0:2,1/8-FINALS,2.38,1.53,hong-kong,wta,125,betexplorer
2024-10-03,Navarro E.,Birrell K.,2:0,1/8-FINALS,1.11,6.0,hong-kong,wta,125,betexplorer
2024-10-03,Tomljanovic A.,Ruse G.,0:2,1/8-FINALS,2.1,1.67,hong-kong,wta,125,betexplorer
2024-10-03,Kessler M.,Sawangkaew M.,0:2,1/8-FINALS,1.53,2.38,hong-kong,wta,125,betexplorer
2024-10-03,Tauson C.,Lepchenko V.,2:1,1/8-FINALS,1.22,4.0,hong-kong,wta,125,betexplorer
2024-10-02,Lamens S.,Bondar A.,1:2,1/8-FINALS,2.0,1.73,hong-kong,wta,125,betexplorer
2024-10-02,Galfi D.,Aney J.,0:2,1/16-FINALS,,,hong-kong,wta,125,betexplorer
2024-10-02,Halep S.,Rodionova Ar.,2:1,1/16-FINALS,1.44,2.63,hong-kong,wta,125,betexplorer
2024-10-02,Navarro E.,Golubic V.,2:0,1/16-FINALS,1.13,5.5,hong-kong,wta,125,betexplorer
2024-10-02,Tauson C.,Trevisan M.,2:0,1/16-FINALS,1.4,2.75,hong-kong,wta,125,betexplorer
2024-10-01,Birrell K.,Yang Y.,2:0,1/16-FINALS,1.08,7.0,hong-kong,wta,125,betexplorer
2024-10-01,Kessler M.,Chong E.,0:2,1/16-FINALS,1.2,4.33,hong-kong,wta,125,betexplorer
2024-10-01,Lepchenko V.,Fruhvirtova L.,1:2,1/16-FINALS,1.73,2.0,hong-kong,wta,125,betexplorer
2024-10-01,Hibino N.,Burel C.,2:0,1/16-FINALS,3.0,1.36,hong-kong,wta,125,betexplorer
2024-10-01,Gracheva V.,Ma Y.,1:2,1/16-FINALS,1.29,3.5,hong-kong,wta,125,betexplorer
2024-10-01,Blinkova A.,Plipuech P.,0:2,1/16-FINALS,1.17,4.5,hong-kong,wta,125,betexplorer
2024-10-01,Ruse G.,Wang Q.,2:0,1/16-FINALS,1.33,3.25,hong-kong,wta,125,betexplorer
2024-10-01,Sawangkaew M.,Parks A.,2:1,1/16-FINALS,1.8,1.91,hong-kong,wta,125,betexplorer
2024-10-01,Baptiste H.,Sorribes Tormo S.,0:2,1/16-FINALS,1.8,1.91,hong-kong,wta,125,betexplorer
2024-10-01,Tomljanovic A.,Stakusic M.,2:1,1/16-FINALS,1.53,2.38,hong-kong,wta,125,betexplorer
2024-09-30,Bondar A.,Wong Hong Yi C.,2:0,1/16-FINALS,1.1,6.5,hong-kong,wta,125,betexplorer
2024-09-30,Lamens S.,Hartono A.,1:2,1/16-FINALS,2.1,1.67,hong-kong,wta,125,betexplorer
2025-09-14,Erjavec V.,Charaeva A.,2:0,FINAL,1.38,2.88,huzhou,wta,125,betexplorer
2025-09-13,Charaeva A.,Monnet C.,2:0,SEMI-FINALS,1.62,2.19,huzhou,wta,125,betexplorer
2025-09-13,Erjavec V.,Gasanova A.,0:2,SEMI-FINALS,1.26,3.62,huzhou,wta,125,betexplorer
2025-09-12,Erjavec V.,Okamura K.,2:0,QUARTER-FINALS,1.12,5.63,huzhou,wta,125,betexplorer
2025-09-12,Monnet C.,Friedsam A-L.,1:2,QUARTER-FINALS,1.97,1.76,huzhou,wta,125,betexplorer
2025-09-12,Charaeva A.,Hontama M.,0:2,QUARTER-FINALS,1.51,2.43,huzhou,wta,125,betexplorer
2025-09-12,Gasanova A.,Pieri J.,0:2,QUARTER-FINALS,1.67,2.09,huzhou,wta,125,betexplorer
2025-09-11,Pieri J.,Carle M. L.,1:2,1/8-FINALS,3.38,1.29,huzhou,wta,125,betexplorer
2025-09-11,Charaeva A.,Cherubini D.,1:2,1/8-FINALS,1.18,4.37,huzhou,wta,125,betexplorer
2025-09-11,Erjavec V.,Paquet C.,2:0,1/8-FINALS,1.36,2.93,huzhou,wta,125,betexplorer
2025-09-11,Monnet C.,Garland J.,2:0,1/8-FINALS,2.5,1.48,huzhou,wta,125,betexplorer
2025-09-10,Gasanova A.,Tararudee L.,2:0,1/8-FINALS,2.16,1.63,huzhou,wta,125,betexplorer
2025-09-10,Hontama M.,Yao X.,2:0,1/8-FINALS,1.29,3.45,huzhou,wta,125,betexplorer
2025-09-10,Wei S.,Okamura K.,1:1 RET.,1/8-FINALS,1.36,2.95,huzhou,wta,125,betexplorer
2025-09-10,Friedsam A-L.,Timofeeva M.,1:2,1/8-FINALS,2.48,1.5,huzhou,wta,125,betexplorer
2025-09-09,Carle M. L.,Yang Y.,2:0,1/16-FINALS,1.03,10.0,huzhou,wta,125,betexplorer
2025-09-09,Cherubini D.,Serban R.,2:0,1/16-FINALS,2.9,1.37,huzhou,wta,125,betexplorer
2025-09-09,Erjavec V.,Chang H.,2:0,1/16-FINALS,1.25,3.65,huzhou,wta,125,betexplorer
2025-09-09,Garland J.,Kulambayeva Z.,0:2,1/16-FINALS,1.28,3.47,huzhou,wta,125,betexplorer
2025-09-09,Charaeva A.,Liang E. S.,1:2,1/16-FINALS,1.08,6.83,huzhou,wta,125,betexplorer
2025-09-09,Paquet C.,Saito S.,0:2,1/16-FINALS,1.44,2.63,huzhou,wta,125,betexplorer
2025-09-09,Yao X.,Shi H.,0:2,1/16-FINALS,2.05,1.7,huzhou,wta,125,betexplorer
2025-09-09,Timofeeva M.,Park S.,2:0,1/16-FINALS,1.28,3.52,huzhou,wta,125,betexplorer
2025-09-09,Pieri J.,Zheng W.,0:2,1/16-FINALS,1.16,4.7,huzhou,wta,125,betexplorer
2025-09-08,Hontama M.,Wang M.,2:0,1/16-FINALS,1.18,4.43,huzhou,wta,125,betexplorer
2025-09-08,Tararudee L.,Lu J.,1:2,1/16-FINALS,1.16,4.75,huzhou,wta,125,betexplorer
2025-09-08,Friedsam A-L.,Ma Y.,0:2,1/16-FINALS,1.29,3.4,huzhou,wta,125,betexplorer
2025-09-08,Monnet C.,Diyas Z.,2:1,1/16-FINALS,1.45,2.59,huzhou,wta,125,betexplorer
2025-09-08,Okamura K.,Shimizu A.,0:2,1/16-FINALS,1.5,2.46,huzhou,wta,125,betexplorer
2025-09-08,Gasanova A.,You X.,0:2,1/16-FINALS,1.57,2.29,huzhou,wta,125,betexplorer
2025-09-08,Wei S.,Zhao C.,0:2,1/16-FINALS,1.45,2.63,huzhou,wta,125,betexplorer
2023-07-23,Bogdan A.,Begu I.,0:2,FINAL,,,iasi,wta,125,betexplorer
2023-07-22,Begu I.,Zidansek T.,2:1,SEMI-FINALS,,,iasi,wta,125,betexplorer
2023-07-22,Bogdan A.,Serban R.,1:2,SEMI-FINALS,,,iasi,wta,125,betexplorer
2023-07-21,Zidansek T.,Astakhova D.,0:1 RET.,QUARTER-FINALS,,,iasi,wta,125,betexplorer
2023-07-21,Begu I.,Teichmann J.,2:1,QUARTER-FINALS,,,iasi,wta,125,betexplorer
2023-07-21,Serban R.,Pigossi L.,0:2,QUARTER-FINALS,,,iasi,wta,125,betexplorer
2023-07-21,Bogdan A.,Waltert S.,0:2,QUARTER-FINALS,,,iasi,wta,125,betexplorer
2023-07-20,Begu I.,Jani R-L.,2:0,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-20,Astakhova D.,Erjavec V.,0:2,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-20,Bogdan A.,Perrin C.,1:2,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-19,Pigossi L.,Jacquemot E.,2:1,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-19,Zidansek T.,Prisacariu A.,0:2,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-19,Serban R.,Kovinic D.,2:0,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-19,Teichmann J.,Todoni A. A.,1:2,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-19,Waltert S.,Marcinko P.,2:0,1/8-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Astakhova D.,Kalieva E.,2:1,1/16-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Begu I.,Paquet C.,2:0,1/16-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Jani R-L.,Hercog P.,0:2,1/16-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Jacquemot E.,Bara I.,2:1,1/16-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Marcinko P.,Oz I.,2:1,1/16-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Bogdan A.,Palicova B.,1:2,1/16-FINALS,,,iasi,wta,125,betexplorer
2023-07-18,Perrin C.,Ruse G.,2:0,1/16-FINALS,,,iasi,wta,125,betexplorer
