Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2023-02-03,Pucinelli de Almeida M.,Te R.,2:0,,1.1,7.0,dc-wg1-2023,atp,davis_cup,betexplorer
2023-02-03,Lazarov A.,Rai A.,0:2,,1.33,3.25,dc-wg1-2023,atp,davis_cup,betexplorer
2023-02-03,Rune H.,Bhambri Y.,2:0,,1.04,13.0,dc-wg1-2023,atp,davis_cup,betexplorer
2023-02-03,Jianu F. C.,Samrej K.,1:2,,1.2,4.33,dc-wg1-2023,atp,davis_cup,betexplorer
2023-02-06,Carou I.,Lock C.,1:2,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Bicknell B.,Tamm K.,1:0 RET.,,1.53,2.38,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Seeman J.,Bicknell J.,0:2,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Dlimi Y.,Boblei F.,0:1 RET.,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Calzi R.,Badenhorst D.,2:0,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Knaff A.,van Wyk K.,2:1,,1.57,2.25,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Ly Nam H.,Rifqi Fitriadi M.,2:1,,1.07,7.5,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Rungkat C.,Nguyen D. T.,0:2,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Wong C.,Rodriguez R.,1:2,,1.33,3.25,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-05,Vacherot V.,Bertran P.,2:1,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Arevalo M.,Alkotop M.,1:2,,1.22,4.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Bicknell B.,Raisma K.,2:1,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Catarina L.,Hardt N.,2:0,,3.0,1.36,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Moundir A.,Coulibaly E.,1:2,,3.75,1.25,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Efstathiou M.,Dougaz A.,1:2,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Echargui M.,Chrysochos P.,2:0,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Vallejo D.,Elsayed A.,0:2,,1.67,2.1,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,King D.,Sinclair C.,2:0,,2.1,1.67,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Knaff A.,Beckley A.,2:1,,1.36,3.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Benchetrit E.,Kouame M. Y. H.,0:2,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Lock B.,Cuevas M.,2:0,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Ly Nam H.,Susanto A.,2:0,,1.02,12.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Marshall K.,Mainguy C.,2:1,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Rifqi Fitriadi M.,Pham M.,0:2,,1.36,3.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Phillips R.,Tamm K.,2:0,,3.0,1.36,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Rodesch C.,van Wyk K.,2:0,,1.73,2.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Safwat M.,Borba J.,2:0,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-04,Vacherot V.,Cid Subervi R.,2:1,,1.36,3.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Wong C.,Abdul Salam R.,0:2,,1.08,7.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Alkotop M.,Duran D.,2:1,,1.1,6.5,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Echargui M.,Efstathiou M.,2:1,,1.17,4.5,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Elsayed A.,Escurra Isnardi H. J.,2:0,,1.06,8.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Arevalo M.,Hatamleh K.,0:2,,1.01,13.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,King D.,Mainguy C.,2:0,,1.07,7.5,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Lock B.,Carou I.,2:0,,1.2,4.33,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Cuevas M.,Lock C.,0:2,,1.02,11.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Chrysochos P.,Mansouri S.,0:2,,2.63,1.44,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Sinclair C.,Marshall K.,0:2,,1.02,11.0,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Purtseladze S.,Prado Angelo J. C.,2:1,,,,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Rodriguez R.,Wong H. K.,2:1,,1.53,2.38,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-03,Vallejo D.,Safwat M.,1:2,,1.25,3.75,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-02,Bakshi A.,Prado Angelo J. C.,2:0,FINAL,1.57,2.25,dc-wg2-2023,atp,davis_cup,betexplorer
2023-02-02,Tkemaladze Z.,Garcia R.,2:0,FINAL,1.13,5.5,dc-wg2-2023,atp,davis_cup,betexplorer
2024-11-24,Berrettini M.,Van De Zandschulp B.,2:0,,1.36,3.0,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-24,Sinner J.,Griekspoor T.,2:0,,1.03,13.75,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-23,Berrettini M.,Kokkinakis T.,2:1,,1.54,2.32,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-23,Sinner J.,De Minaur A.,2:0,,1.06,7.75,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-22,Van De Zandschulp B.,Altmaier D.,1:2,,1.5,2.5,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-22,Griekspoor T.,Struff J-L.,1:2,,1.63,2.16,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-21,Fritz T.,De Minaur A.,2:0,,1.48,2.51,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-21,Cerundolo F.,Musetti L.,0:2,,2.38,1.53,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-21,Kokkinakis T.,Shelton B.,1:2,,3.25,1.33,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-21,Sinner J.,Baez S.,2:0,,1.01,15.0,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-20,Altmaier D.,Diallo G.,2:0,,2.57,1.46,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-20,Struff J-L.,Shapovalov D.,2:1,,2.57,1.46,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-19,Alcaraz C.,Griekspoor T.,0:2,,1.12,5.77,dc-wg-2024,atp,davis_cup,betexplorer
2024-11-19,Van De Zandschulp B.,Nadal R.,2:0,,2.2,1.61,dc-wg-2024,atp,davis_cup,betexplorer
2024-02-04,Miedler L.,Agwi M.,1:2,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-04,Berankis R.,Purtseladze S.,2:1,,1.17,5.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-04,Holmgren A.,Escobedo E.,0:2,,1.73,2.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-04,Gaubas V.,Tkemaladze Z.,2:0,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-04,Nesterov P.,Nedic A.,2:1,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-04,Kaliyanda Poonacha N.,Shoaib M.,0:2,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-04,Xilas I.,Preda L.,2:0,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Thiem D.,Agwi M.,0:2,,1.03,15.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Andrade A.,Bassem Sobhy M.,1:2,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Berankis R.,Tkemaladze Z.,2:0,,1.1,7.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Budkov Kjaer N.,Rolis D.,2:0,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Moller E.,Escobedo E.,1:2,,2.2,1.62,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Purtseladze S.,Gaubas V.,1:2,,3.4,1.3,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Nishioka Y.,Hassan B.,1:2,,1.4,2.75,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Balaji N. S.,Khan A.,0:2,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Fatic N.,Kuzmanov D.,1:2,,2.25,1.57,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Mejia N.,Knaff A.,2:0,,1.44,2.63,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Dzumhur D.,Milev Y.,0:2,,1.13,6.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Ofner S.,O'Hoisin O.,0:2,,1.01,26.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Pacheco Mendez R.,Holmgren A.,2:1,,2.25,1.57,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Ramanathan R.,Qureshi A.,1:2,,1.17,5.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Majchrzak K.,Shin M.,0:2,,1.06,10.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Soriano Barrera A.,Rodesch C.,2:0,,2.25,1.57,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Thanos A.,Ionel N. D.,2:1,,4.5,1.18,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-03,Tsitsipas S.,Copil M.,2:0,,1.06,10.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Durasovic V.,Strombachs R.,2:0,,1.44,2.63,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Elsayed A.,Gomez E.,2:0,,3.75,1.25,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Hurkacz H.,Fomin S.,0:2,,1.01,26.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Nishioka Y.,Habib H.,0:2,,1.25,3.75,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Hassan B.,Watanuki Y.,2:0,,2.1,1.67,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Rodesch C.,Mejia N.,0:2,,2.2,1.62,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Celikbilek A.,Rai A.,0:2,,,,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Erel Y.,Rai A.,1:2,,1.5,2.5,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Ruud C.,Rocens M.,2:0,,1.01,26.0,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Safwat M.,Guillen Meza A.,2:1,,2.5,1.5,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Knaff A.,Soriano Barrera A.,1:2,,2.0,1.73,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-02,Kasnikowski M.,Sultanov K.,0:2,,1.4,2.75,dc-wg1-2024,atp,davis_cup,betexplorer
2024-02-01,Pannu K.,Ilkel C.,2:0,,3.25,1.33,dc-wg1-2024,atp,davis_cup,betexplorer
2024-03-16,Ojakaar O.,Moghimi S.,0:2,,1.14,5.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-03-15,Moghimi S.,Tamm K.,2:1,,3.5,1.29,dc-wg2-2024,atp,davis_cup,betexplorer
2024-03-15,Ojakaar O.,Nadaf H. R.,0:2,,1.2,4.33,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Aguilar Cardozo J.,Snitari I.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Arias B.,Chanta T.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Bicknell B.,King D.,2:0,,1.5,2.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Badza B.,Chan K.,1:2,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Christodoulou S.,Karmoussi H.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Loglo K.,Susanto A.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Marshall K.,Phillips R.,1:2,,5.5,1.13,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Albot R.,Roncadelli F.,0:2,,1.14,5.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Rifqi Fitriadi M.,Setodji T.,0:2,,1.73,2.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-04,Vacherot V.,Vallejo D.,1:2,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Albot R.,Aguilar Cardozo J.,0:2,,1.1,6.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Bicknell B.,Marshall K.,2:1,,1.02,11.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Dlimi Y.,Chrysochos P.,0:2,,1.67,2.1,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Dellien Velasco M. A.,Trongcharoenchaikul W.,2:0,,1.06,8.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Dougaz A.,Crespo Piedra R.,2:1,,1.07,7.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Benchetrit E.,Efstathiou M.,0:2,,1.17,4.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Fuentes Vasquez J.,Fanguna M.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Rifqi Fitriadi M.,Loglo K.,0:2,,1.05,8.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Ly Nam H.,van Wyk K.,2:1,,1.67,2.1,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,King D.,Phillips R.,1:2,,1.13,5.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Prado Angelo J. C.,Jones M.,2:0,,1.17,4.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Roncadelli F.,Snitari I.,2:1,,1.73,2.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Setodji T.,Susanto A.,2:0,,1.1,6.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Henning P.,Trinh L. G.,0:2,,1.03,10.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Vallejo D.,Balleret B.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Vacherot V.,Vergara del Puerto M. A.,0:2,,1.02,11.0,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Wong C.,Lock C.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Wong H. K.,Lock B.,2:1,,6.0,1.11,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Dominko S.,Zhang Z.,0:2,,17.0,1.01,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-03,Zhou Y.,Kriznik M.,2:1,,1.67,2.1,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-02,Arevalo M.,Kelley H.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-02,Duran D.,Osmont G.,2:0,,1.1,6.5,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-02,Echargui M.,Flores J.,2:0,,,,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-02,Ly Nam H.,Henning P.,2:0,,1.83,1.83,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-02,Zhou Y.,Dominko S.,2:1,,1.83,1.83,dc-wg2-2024,atp,davis_cup,betexplorer
2024-02-01,Zhang Z.,Kriznik M.,2:0,,1.01,15.0,dc-wg2-2024,atp,davis_cup,betexplorer
2023-01-08,Fritz T.,Berrettini M.,2:0,,1.67,2.2,uc-atp-2023,atp,united_cup,betexplorer
2023-01-08,Tiafoe F.,Musetti L.,1:0 RET.,,1.67,2.2,uc-atp-2023,atp,united_cup,betexplorer
2023-01-07,Tsitsipas S.,Berrettini M.,2:1,,1.67,2.1,uc-atp-2023,atp,united_cup,betexplorer
2023-01-06,Fritz T.,Hurkacz H.,0:2,,1.62,2.2,uc-atp-2023,atp,united_cup,betexplorer
2023-01-06,Musetti L.,Sakellaridis S.,0:2,,1.02,11.0,uc-atp-2023,atp,united_cup,betexplorer
2023-01-05,Tiafoe F.,Zuk K.,0:2,,1.06,8.0,uc-atp-2023,atp,united_cup,betexplorer
2023-01-04,Norrie C.,Fritz T.,1:2,,2.38,1.53,uc-atp-2023,atp,united_cup,betexplorer
2023-01-04,Berrettini M.,Hurkacz H.,1:2,,1.83,1.83,uc-atp-2023,atp,united_cup,betexplorer
2023-01-04,Gojo B.,Sakellaridis S.,0:2,,,,uc-atp-2023,atp,united_cup,betexplorer
2023-01-04,Tiafoe F.,Evans D.,2:1,,1.53,2.38,uc-atp-2023,atp,united_cup,betexplorer
2023-01-04,Tsitsipas S.,Coric B.,2:1,,1.44,2.63,uc-atp-2023,atp,united_cup,betexplorer
2023-01-03,Musetti L.,Michalski D.,0:2,,1.04,9.0,uc-atp-2023,atp,united_cup,betexplorer
2023-01-08,Keys M.,Bronzetti L.,2:0,,,,uc-wta-2023,wta,united_cup,betexplorer
2023-01-07,Bronzetti L.,Grammatikopoulou V.,0:2,,,,uc-wta-2023,wta,united_cup,betexplorer
2023-01-07,Pegula J.,Trevisan M.,2:0,,,,uc-wta-2023,wta,united_cup,betexplorer
2023-01-06,Keys M.,Linette M.,0:2,,,,uc-wta-2023,wta,united_cup,betexplorer
2023-01-06,Trevisan M.,Sakkari M.,1:2,,,,uc-wta-2023,wta,united_cup,betexplorer
2023-01-05,Pegula J.,Swiatek I.,0:2,,,,uc-wta-2023,wta,united_cup,betexplorer
2023-01-04,Linette M.,Bronzetti L.,2:0,,1.36,3.0,uc-wta-2023,wta,united_cup,betexplorer
2023-01-04,Vekic D.,Papamichail D.,0:2,,1.11,6.0,uc-wta-2023,wta,united_cup,betexplorer
2023-01-04,Pegula J.,Dart H.,2:0,,1.17,4.5,uc-wta-2023,wta,united_cup,betexplorer
2023-01-04,Sakkari M.,Martic P.,2:0,,1.33,3.25,uc-wta-2023,wta,united_cup,betexplorer
2023-01-04,Swiatek I.,Trevisan M.,2:0,,1.04,9.0,uc-wta-2023,wta,united_cup,betexplorer
2023-01-03,Keys M.,Swan K.,2:1,,1.2,4.33,uc-wta-2023,wta,united_cup,betexplorer
2024-01-07,Zverev A.,Hurkacz H.,1:2,,1.73,2.1,uc-atp-2024,atp,united_cup,betexplorer
2024-01-06,De Minaur A.,Zverev A.,2:1,,2.38,1.57,uc-atp-2024,atp,united_cup,betexplorer
2024-01-05,Hurkacz H.,Mannarino A.,2:0,,1.4,3.0,uc-atp-2024,atp,united_cup,betexplorer
2024-01-05,Zverev A.,Tsitsipas S.,0:2,,1.5,2.63,uc-atp-2024,atp,united_cup,betexplorer
2024-01-04,Ruud C.,Mannarino A.,0:2,,1.53,2.5,uc-atp-2024,atp,united_cup,betexplorer
2024-01-03,De Minaur A.,Djokovic N.,2:0,,7.0,1.1,uc-atp-2024,atp,united_cup,betexplorer
2024-01-02,Hurkacz H.,Zhang Z.,2:0,,1.57,2.38,uc-atp-2024,atp,united_cup,betexplorer
2024-01-07,Swiatek I.,Kerber A.,2:0,,,,uc-wta-2024,wta,united_cup,betexplorer
2024-01-06,Kerber A.,Tomljanovic A.,1:2,,,,uc-wta-2024,wta,united_cup,betexplorer
2024-01-05,Sakkari M.,Kerber A.,2:0,,,,uc-wta-2024,wta,united_cup,betexplorer
2024-01-05,Swiatek I.,Garcia C.,2:1,,,,uc-wta-2024,wta,united_cup,betexplorer
2024-01-04,Garcia C.,Helgo M.,2:1,,,,uc-wta-2024,wta,united_cup,betexplorer
2024-01-03,Tomljanovic A.,Stevanovic N.,2:0,,,,uc-wta-2024,wta,united_cup,betexplorer
2024-01-02,Swiatek I.,Zheng Q.,2:0,,,,uc-wta-2024,wta,united_cup,betexplorer
2025-01-05,Fritz T.,Hurkacz H.,2:1,,1.34,3.25,uc-atp-2025,atp,united_cup,betexplorer
2025-01-04,Machac T.,Fritz T.,0:1 RET.,,2.78,1.39,uc-atp-2025,atp,united_cup,betexplorer
2025-01-03,Machac T.,Cobolli F.,0:2,,1.52,2.39,uc-atp-2025,atp,united_cup,betexplorer
2025-01-03,Hurkacz H.,Shevchenko A.,0:2,,1.26,3.65,uc-atp-2025,atp,united_cup,betexplorer
2025-01-02,Hurkacz H.,Harris B.,2:0,,1.11,6.25,uc-atp-2025,atp,united_cup,betexplorer
2025-01-01,Fritz T.,Zhang Z.,2:0,,1.12,5.75,uc-atp-2025,atp,united_cup,betexplorer
2024-12-31,Shevchenko A.,Masur D.,2:1,,,,uc-atp-2025,atp,united_cup,betexplorer
2025-01-05,Gauff C.,Swiatek I.,2:0,,2.34,1.57,uc-wta-2025,wta,united_cup,betexplorer
2025-01-04,Gauff C.,Muchova K.,2:0,,1.6,2.25,uc-wta-2025,wta,united_cup,betexplorer
2025-01-03,Muchova K.,Paolini J.,0:2,,1.61,2.23,uc-wta-2025,wta,united_cup,betexplorer
2025-01-03,Swiatek I.,Rybakina E.,0:2,,1.48,2.58,uc-wta-2025,wta,united_cup,betexplorer
2025-01-02,Swiatek I.,Boulter K.,2:1,,1.08,7.13,uc-wta-2025,wta,united_cup,betexplorer
2025-01-01,Gauff C.,Zhang S.,2:0,,1.03,12.75,uc-wta-2025,wta,united_cup,betexplorer
2024-12-31,Rybakina E.,Siegemund L.,2:0,,1.09,6.63,uc-wta-2025,wta,united_cup,betexplorer
2022-11-12,Nakashima B.,Lehecka J.,3:0,FINAL,1.3,3.5,ng-next-gen-finals-milan-2022,atp,nextgen,betexplorer
2022-11-11,Nakashima B.,Draper J.,3:1,SEMI-FINALS,2.2,1.61,ng-next-gen-finals-milan-2022,atp,nextgen,betexplorer
2022-11-11,Lehecka J.,Stricker D.,1:3,SEMI-FINALS,2.75,1.4,ng-next-gen-finals-milan-2022,atp,nextgen,betexplorer
2023-12-02,Medjedovic H.,Fils A.,2:3,FINAL,2.63,1.5,ng-next-gen-finals-jeddah-2023,atp,nextgen,betexplorer
2023-12-01,Fils A.,van Assche L.,3:1,SEMI-FINALS,1.3,3.4,ng-next-gen-finals-jeddah-2023,atp,nextgen,betexplorer
2023-12-01,Medjedovic H.,Stricker D.,1:0 RET.,SEMI-FINALS,1.67,2.1,ng-next-gen-finals-jeddah-2023,atp,nextgen,betexplorer
2024-12-22,Fonseca J.,Tien L.,3:1,FINAL,1.28,3.47,ng-next-gen-finals-jeddah-2024,atp,nextgen,betexplorer
2024-12-21,Fonseca J.,van Assche L.,3:0,SEMI-FINALS,1.43,2.69,ng-next-gen-finals-jeddah-2024,atp,nextgen,betexplorer
2024-12-21,Tien L.,Michelsen A.,2:3,SEMI-FINALS,3.37,1.29,ng-next-gen-finals-jeddah-2024,atp,nextgen,betexplorer
2022-09-25,Auger-Aliassime F.,Djokovic N.,0:2,,4.5,1.2,lc-2022,atp,laver_cup,betexplorer
2022-09-25,Tiafoe F.,Tsitsipas S.,1:2,,,,lc-2022,atp,laver_cup,betexplorer
2022-09-24,Berrettini M.,Auger-Aliassime F.,2:1,,2.0,1.8,lc-2022,atp,laver_cup,betexplorer
2022-09-24,Djokovic N.,Tiafoe F.,2:0,,1.25,4.0,lc-2022,atp,laver_cup,betexplorer
2022-09-24,Fritz T.,Norrie C.,1:2,,1.8,2.0,lc-2022,atp,laver_cup,betexplorer
2022-09-23,De Minaur A.,Murray A.,1:2,,1.57,2.37,lc-2022,atp,laver_cup,betexplorer
2022-09-23,Ruud C.,Sock J.,2:1,,1.14,5.5,lc-2022,atp,laver_cup,betexplorer
2022-09-23,Tsitsipas S.,Schwartzman D.,2:0,,1.33,3.4,lc-2022,atp,laver_cup,betexplorer
2023-09-23,Tiafoe F.,Hurkacz H.,0:2,,2.25,1.57,lc-2023,atp,laver_cup,betexplorer
2023-09-23,Fritz T.,Rublev A.,0:2,,2.0,1.73,lc-2023,atp,laver_cup,betexplorer
2023-09-23,Ruud C.,Paul T.,2:0,,1.62,2.2,lc-2023,atp,laver_cup,betexplorer
2023-09-22,Cerundolo F.,Davidovich Fokina A.,0:2,,2.5,1.5,lc-2023,atp,laver_cup,betexplorer
2023-09-22,Shelton B.,Fils A.,0:2,,1.44,2.63,lc-2023,atp,laver_cup,betexplorer
2023-09-22,Auger-Aliassime F.,Monfils G.,0:2,,1.67,2.1,lc-2023,atp,laver_cup,betexplorer
2024-09-22,Alcaraz C.,Fritz T.,2:0,,1.37,3.0,lc-2024,atp,laver_cup,betexplorer
2024-09-22,Shelton B.,Medvedev D.,1:2,,2.63,1.46,lc-2024,atp,laver_cup,betexplorer
2024-09-22,Zverev A.,Tiafoe F.,2:1,,1.49,2.53,lc-2024,atp,laver_cup,betexplorer
2024-09-21,Alcaraz C.,Shelton B.,2:0,,1.21,4.19,lc-2024,atp,laver_cup,betexplorer
2024-09-21,Tiafoe F.,Medvedev D.,1:2,,2.81,1.42,lc-2024,atp,laver_cup,betexplorer
2024-09-21,Fritz T.,Zverev A.,0:2,,2.27,1.6,lc-2024,atp,laver_cup,betexplorer
2024-09-20,Dimitrov G.,Tabilo A.,2:0,,1.16,4.88,lc-2024,atp,laver_cup,betexplorer
2024-09-20,Cerundolo F.,Ruud C.,0:2,,2.3,1.58,lc-2024,atp,laver_cup,betexplorer
2024-09-20,Tsitsipas S.,Kokkinakis T.,2:0,,1.56,2.35,lc-2024,atp,laver_cup,betexplorer
2024-03-31,Bouzas Maneiro J.,Begu I.,2:1,FINAL,,,w125-antalya-2024,wta,125,betexplorer
2024-03-30,Begu I.,Uchijima M.,2:0,SEMI-FINALS,1.53,2.38,w125-antalya-2024,wta,125,betexplorer
2024-03-30,Bouzas Maneiro J.,Waltert S.,0:2,SEMI-FINALS,1.62,2.2,w125-antalya-2024,wta,125,betexplorer
2024-03-29,Begu I.,Hercog P.,0:2,QUARTER-FINALS,1.4,2.75,w125-antalya-2024,wta,125,betexplorer
2024-03-29,Bouzas Maneiro J.,Kudermetova P.,1:2,QUARTER-FINALS,1.5,2.5,w125-antalya-2024,wta,125,betexplorer
2024-03-29,Uchijima M.,Sonmez Z.,0:2,QUARTER-FINALS,2.1,1.67,w125-antalya-2024,wta,125,betexplorer
2024-03-29,Waltert S.,Danilovic O.,2:0,QUARTER-FINALS,2.63,1.44,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Hercog P.,Babos T.,2:0,1/8-FINALS,1.8,1.91,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Danilovic O.,Kawa K.,0:2,1/8-FINALS,1.25,3.75,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Kudermetova P.,Noha Akugue N.,0:1 RET.,1/8-FINALS,1.53,2.38,w125-antalya-2024,wta,125,betexplorer
2024-03-28,Bouzas Maneiro J.,Romero Gormaz L.,0:2,1/8-FINALS,1.4,2.75,w125-antalya-2024,wta,125,betexplorer
