event_year,tour,player_a,player_b,source_event_id,scheduled_match_start,snapshot_timestamp,bookmaker_last_update,snapshot_before_start,bookmaker_update_before_start,snapshot_gap_minutes
2023,atp,Ernesto Escobedo,Taro Daniel,4349f31569759c16c919ab3aaf4a1345,2023-01-16 03:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,559.37
2023,atp,Jack Draper,Rafael Nadal,1cf8a29c9502fe131943a37cea59b061,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,atp,Dalibor Svrcina,Jaume Munar,4e0fa14401c6698f8f60caeeae1de006,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,atp,Lorenzo Sonego,Nuno Borges,30bd2cf9118884e01b45bbecc4355164,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,atp,Federico Coria,Marton Fucsovics,f42e693960f27d5a237778c35325e8ec,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,atp,Cameron Norrie,Luca Van Assche,a157f0ce7dddb70cae678724005accc4,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,atp,Borna Coric,Jiri Lehecka,b2c4f07cca4d7ca1205c7c976f28051c,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,atp,Jason Kubler,Sebastian Baez,620a5d7c7796cb19b9103531d41fa66e,2023-01-16 04:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,634.37
2023,atp,John Millman,Marc Andrea Huesler,78c29061bb473adff10dca62ba8c178c,2023-01-16 04:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,634.37
2023,atp,Constant Lestienne,Thiago Monteiro,fee8b30d963342d2ed48822f623f5dd8,2023-01-16 04:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,634.37
2023,atp,Rinky Hijikata,Yannick Hanfmann,ac2c4d668fa2ab50398f24737d3a5965,2023-01-16 05:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,664.37
2023,atp,Lloyd Harris,Lorenzo Musetti,65b4177f6b07f5182978589884a99a5d,2023-01-16 05:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,664.37
2023,atp,Alex Molcan,Stan Wawrinka,546921525d31345c4b17f574901346c8,2023-01-16 05:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,664.37
2023,atp,Felix Auger Aliassime,Vasek Pospisil,73b6e306a44f6444241175f1d1879977,2023-01-16 07:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,784.37
2023,atp,Quentin Halys,Stefanos Tsitsipas,2d07a9a4662cb120e280945a4438f280,2023-01-16 08:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,844.37
2023,atp,Daniil Medvedev,Marcos Giron,5f619701eb32b33387c08a29559dd840,2023-01-16 09:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,934.37
2023,atp,Andrey Rublev,Dominic Thiem,d7252b690108b839da1360e4caca042c,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Daniel Elahi Galan,Jeremy Chardy,1366b757e9465743d799a943495872d3,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Daniel Evans,Facundo Bagnis,0bb0a708244e5993ec4c17410b7270b6,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Benjamin Bonzi,Mattia Bellucci,abd851d13fbf9486725f48242de20fd6,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Aslan Karatsev,Grigor Dimitrov,db1fdfbbbcbbfa8173fd7db1c63a16e6,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Laslo Djere,Zizou Bergs,cffa948d52ef643ff3424ba7707299b4,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Diego Schwartzman,Oleksii Krutykh,c5d66b48789fb15fa2183515feb75957,2023-01-17 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1804.37
2023,atp,Filip Krajinovic,Holger Rune,48aaeb5fb2a0a861d3163965533f4262,2023-01-17 01:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1894.37
2023,atp,Pablo Carreno Busta,Pedro Cachin,1446854b70749a6a0d595cc19259052d,2023-01-17 01:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1894.37
2023,atp,Miomir Kecmanovic,Nicolas Jarry,f76cec60ae67cc74beb1734694c07401,2023-01-17 01:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1894.37
2023,atp,J J Wolf,Jordan Thompson,d3e184e2c38eebd11454327ccc668e99,2023-01-17 01:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1894.37
2023,atp,Alejandro Davidovich Fokina,Alexander Bublik,1fff2d12731f9f6124585fedb657d490,2023-01-17 01:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1894.37
2023,atp,Emil Ruusuvuori,Max Purcell,cf0b296777c6d1307780dba89ef82ea1,2023-01-17 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1924.37
2023,atp,Nikoloz Basilashvili,Taylor Fritz,e0fa7180a20ab934e1870861a64b7cfb,2023-01-17 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1924.37
2023,atp,Ben Shelton,Zhizhen Zhang,a3355dec8b6481d98cda36c85e4ef9f8,2023-01-17 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1924.37
2023,atp,Andy Murray,Matteo Berrettini,dc042603d1b78e7bcb7de2d743799881,2023-01-17 03:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1984.37
2023,atp,Jan Lennard Struff,Tommy Paul,4cea64b6769711262ec79b0473ad6bf2,2023-01-17 03:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1984.37
2023,atp,Casper Ruud,Tomas Machac,09f6dd6902ce3411801f7d6cd52e88a0,2023-01-17 03:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,1984.37
2023,atp,Adrian Mannarino,John Isner,c1d50302f5d68cbdd5f529b19e4a4a27,2023-01-17 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2014.37
2023,atp,Alexei Popyrin,Chun Hsin Tseng,b34f4a8702c253bc2bbc29b44c590515,2023-01-17 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2014.37
2023,atp,Fabio Fognini,Thanasi Kokkinakis,fcbad208be5ea6488d6196939caeea69,2023-01-17 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2014.37
2023,atp,Christopher Oconnell,Jenson Brooksby,7643089a6b9c33761fca83b88d383b9a,2023-01-17 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2014.37
2023,atp,Joao Sousa,Roberto Bautista Agut,ff3abe69fdf6e9fb4844bfdcfaf41e0e,2023-01-17 04:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2074.37
2023,atp,Richard Gasquet,Ugo Humbert,c7b84c8120fd406f1b7ae61cbd5e5a7e,2023-01-17 05:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2104.37
2023,atp,Enzo Couacaud,Hugo Dellien,42c2eb7d332d4f806973f393e8649545,2023-01-17 05:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2104.37
2023,atp,Alexander Zverev,Juan Pablo Varillas,893faebd6d651ae03cf32f31f993044f,2023-01-17 06:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2164.37
2023,atp,Alex De Minaur,Yu Hsiou Hsu,89ce5b6b9959db28828f75222d815454,2023-01-17 09:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2374.37
2023,atp,Novak Djokovic,Roberto Carballes Baena,87a8ddcafabf2afc65bec2783b785bad,2023-01-17 09:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,2374.37
2023,wta,Cristina Bucsa,Eva Lys,c37ae2118a140073d9d9335a239fcf73,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Bianca Andreescu,Marie Bouzkova,280c77842800f61e3c346b82bb5a5189,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Anna Kalinskaya,Danielle Collins,612cf165723ce6a08850b47baa61ff29,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Emma Raducanu,Tamara Korpatsch,173bae070f4ee6ce981837fd77f5f857,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Coco Gauff,Katerina Siniakova,dda3cdbde45a7a834badb6cb2c080e4a,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Jaqueline Cristian,Jessica Pegula,46a2030c592cf4299019b8cc367c3160,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Olivia Gadecki,Polina Kudermetova,e95b7a6f15b5eb23ef810cbfe53f8b2d,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Amanda Anisimova,Marta Kostyuk,5f677be12abc393ec042af4208291fda,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Diana Shnaider,Kristina Kucova,63f6ad6265cc5a53099bb82f06b5058e,2023-01-16 00:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,364.37
2023,wta,Clara Burel,Talia Gibson,c5427484f639b2f36b13de6d5493449e,2023-01-16 01:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,439.37
2023,wta,Maria Sakkari,Yue Yuan,d4ba4d39377570f6e2a1d94cf9aa4259,2023-01-16 01:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,439.37
2023,wta,Karolina Muchova,Lesia Tsurenko,459801aa3990fd212762d3abc7772d13,2023-01-16 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,484.37
2023,wta,Kamilla Rakhimova,Kateryna Baindl,fb1cb90d44ef06644bc5ec8529792756,2023-01-16 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,484.37
2023,wta,Bernarda Pera,Moyuka Uchijima,b574a548bc486de394e6f5ac076a9677,2023-01-16 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,484.37
2023,wta,Aliaksandra Sasnovich,Brenda Fruhvirtova,b9cf64da0a3037e271aa12e3082fe4ca,2023-01-16 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,484.37
2023,wta,Anhelina Kalinina,Coco Vandeweghe,53ce860f209664c3bb0705f57f9bbf03,2023-01-16 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,484.37
2023,wta,Alison Van Uytvanck,Petra Kvitova,8adc6051f86e391bb47b203d126effcf,2023-01-16 02:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,484.37
2023,wta,Dayana Yastremska,Jelena Ostapenko,3e2b660f9a03106380625b13f029db6b,2023-01-16 03:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,544.37
2023,wta,Ana Bogdan,Anna Bondar,ea2068ba3262f431681b5a579028a298,2023-01-16 03:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,559.37
2023,wta,Dalma Galfi,Qinwen Zheng,a5999dedaea35777bafed1dcc394a04c,2023-01-16 03:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,559.37
2023,wta,Barbora Krejcikova,Sara Bejlek,8836f62b36dfc9004458b23ce2309c44,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,wta,Sofia Kenin,Victoria Azarenka,263af66755b608363110879b23862de7,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,wta,Lin Zhu,Rebecca Marino,6a7ca3d5b14e29cbbcfd5ea747b044f5,2023-01-16 03:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,574.37
2023,wta,Caty Mcnally,Laura Pigossi,078f00aeab398ea07fc622c0865e3cb6,2023-01-16 04:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,634.37
2023,wta,Elena Rybakina,Elisabetta Cocciaretto,b85968b35f28792ef1f8e18468c9d24b,2023-01-16 05:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,664.37
2023,wta,Kaja Juvan,Selena Janicijevic,dfaa0affbfb172c2275a00916485ddd9,2023-01-16 05:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,679.37
2023,wta,Storm Hunter,Xin Yu Wang,b05e72a809e089586379a67be8b09306,2023-01-16 05:15:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,679.37
2023,wta,Harriet Dart,Jil Teichmann,e5a3057580df59e2d9ca76bf8ef0c5e3,2023-01-16 05:30:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,694.37
2023,wta,Leolia Jeanjean,Nadia Podoroska,1c4067aa3235186995b391cf1fab672a,2023-01-16 06:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,724.37
2023,wta,Iga Swiatek,Jule Niemeier,e924a9731a6ef968235e4dbb059ab0e1,2023-01-16 08:00:00+00:00,2023-01-15 17:55:38+00:00,2023-01-15 17:55:35+00:00,True,True,844.37
