tour,player_id,player_name,needs_age,needs_hand,needs_height,affected_rows,latest_event_date,missing_fields
wta,324750,Mai Hontama,True,True,True,20,2026-03-10,"age,hand,height_cm"
wta,318711,Maiar Sherif Ahmed Abdelaziz,True,True,True,55,2026-03-03,"age,hand,height_cm"
wta,325639,Maja Chwalinska,True,True,True,42,2026-03-10,"age,hand,height_cm"
wta,330035,Malaika Rapolu,True,True,True,4,2025-11-03,"age,hand,height_cm"
wta,326929,Mananchaya Sawangkaew,True,True,True,18,2026-02-02,"age,hand,height_cm"
wta,325794,Manon Leonard,True,True,True,6,2026-02-16,"age,hand,height_cm"
wta,327127,Margaux Rouvroy,True,True,True,5,2025-07-14,"age,hand,height_cm"
wta,320673,Maria Fernanda Navarro Oliva,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,333324,Maria Jose Sanchez Uribe,True,True,True,1,2025-03-31,"age,hand,height_cm"
wta,325632,Maria Kozyreva,True,True,True,4,2025-09-01,"age,hand,height_cm"
wta,322638,Maria Lourdes Carle,True,True,True,39,2026-03-10,"age,hand,height_cm"
wta,324360,Maria Mateas,True,True,True,6,2025-07-07,"age,hand,height_cm"
wta,319796,Maria Paulina Perez Garcia,True,True,True,2,2025-10-27,"age,hand,height_cm"
wta,324255,Maria Portillo Ramirez,True,True,True,2,2025-10-20,"age,hand,height_cm"
wta,318312,Maria Sakkari,True,True,True,54,2026-03-17,"age,hand,height_cm"
wta,330059,Maria Sara Popa,True,True,True,1,2026-03-10,"age,hand,height_cm"
wta,328896,Maria Timofeeva,True,True,True,16,2026-02-23,"age,hand,height_cm"
wta,329464,Maria Torres Murcia,True,True,True,2,2025-10-27,"age,hand,height_cm"
wta,325373,Maria Urrutia,True,True,True,1,2025-11-03,"age,hand,height_cm"
wta,320592,Mariam Bolkvadze,True,True,True,3,2025-07-07,"age,hand,height_cm"
wta,331181,Mariana Isabel Higuita Barraza,True,True,True,1,2025-03-31,"age,hand,height_cm"
wta,336402,Marianne Angel Gonzalez,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,329124,Maribella Zamarripa,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,320983,Marie Bouzkova,True,True,True,51,2026-03-17,"age,hand,height_cm"
wta,334141,Mariella Thamm,True,True,True,1,2025-10-05,"age,hand,height_cm"
wta,335853,Mariia Nozdrachova,True,True,True,1,2025-09-15,"age,hand,height_cm"
wta,328472,Mariia Tkacheva,True,True,True,2,2026-01-26,"age,hand,height_cm"
wta,324128,Marina Bassols Ribera,True,True,True,7,2025-12-08,"age,hand,height_cm"
wta,331376,Marina Bulbarella,True,True,True,1,2025-11-24,"age,hand,height_cm"
wta,329614,Marina Stakusic,True,True,True,29,2026-03-04,"age,hand,height_cm"
wta,323027,Marketa Vondrousova,True,True,True,28,2026-01-12,"age,hand,height_cm"
wta,326482,Marta Kostyuk,True,True,True,51,2026-03-17,"age,hand,height_cm"
wta,320545,Martina Capurro Taborda,True,True,True,3,2025-11-03,"age,hand,height_cm"
wta,320369,Martina Colmegna,True,True,True,8,2025-12-01,"age,hand,height_cm"
wta,323615,Martina Okalova,True,True,True,4,2025-10-20,"age,hand,height_cm"
wta,316266,Martina Trevisan,True,True,True,12,2025-11-24,"age,hand,height_cm"
wta,328907,Martyna Kubka,True,True,True,1,2025-07-28,"age,hand,height_cm"
wta,321407,Mary Lewis,True,True,True,2,2025-11-03,"age,hand,height_cm"
wta,330265,Mary Stoiana,True,True,True,7,2026-02-23,"age,hand,height_cm"
wta,328261,Mathilde Lollia,True,True,True,1,2025-07-07,"age,hand,height_cm"
wta,328730,Matilde Jorge,True,True,True,9,2026-02-16,"age,hand,height_cm"
wta,330544,Maya Joint,True,True,True,68,2026-03-04,"age,hand,height_cm"
wta,326678,McCartney Kessler,True,True,True,67,2026-03-17,"age,hand,height_cm"
wta,325473,Mei Yamaguchi,True,True,True,9,2026-02-02,"age,hand,height_cm"
wta,326162,Meiling Wang,True,True,True,2,2025-09-22,"age,hand,height_cm"
wta,326546,Meiqi Guo,True,True,True,1,2025-09-01,"age,hand,height_cm"
wta,328910,Mell Reasco Gonzalez,True,True,True,2,2025-12-01,"age,hand,height_cm"
wta,334183,Mia Pohankova,True,True,True,3,2025-10-27,"age,hand,height_cm"
wta,330926,Mia Ristic,True,True,True,1,2026-03-03,"age,hand,height_cm"
wta,329417,Midori Castillo Meza,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,312268,Mihaela Buzarnescu,True,True,True,1,2025-07-14,"age,hand,height_cm"
wta,331153,Miho Kuramochi,True,True,True,3,2026-02-02,"age,hand,height_cm"
wta,333132,Mika Stojsavljevic,True,True,True,1,2025-06-30,"age,hand,height_cm"
wta,326113,Mina Hodzic,True,True,True,1,2025-10-05,"age,hand,height_cm"
wta,331725,Mingge Xu,True,True,True,10,2025-12-08,"age,hand,height_cm"
wta,323119,Miriam Bulgaru,True,True,True,18,2026-02-01,"age,hand,height_cm"
wta,317541,Miriana Tona,True,True,True,4,2025-10-20,"age,hand,height_cm"
wta,331809,Mirra Andreeva,True,True,True,69,2026-03-17,"age,hand,height_cm"
wta,326780,Misaki Matsuda,True,True,True,2,2026-02-02,"age,hand,height_cm"
wta,324125,Momoko Kobori,True,True,True,1,2025-10-27,"age,hand,height_cm"
wta,315365,Mona Barthel,True,True,True,27,2026-02-16,"age,hand,height_cm"
wta,334588,Monika Stankiewicz,True,True,True,1,2025-07-28,"age,hand,height_cm"
wta,327063,Monique Barry,True,True,True,1,2026-01-05,"age,hand,height_cm"
wta,327241,Moyuka Uchijima,True,True,True,59,2026-03-10,"age,hand,height_cm"
wta,319112,Nadia Podoroska,True,True,True,1,2025-01-12,"age,hand,height_cm"
wta,329575,Nahia Berecoechea,True,True,True,1,2025-09-08,"age,hand,height_cm"
wta,319962,Naiktha Bains,True,True,True,2,2026-02-16,"age,hand,height_cm"
wta,320238,Nao Hibino,True,True,True,14,2026-02-16,"age,hand,height_cm"
wta,319998,Naomi Osaka,True,True,True,50,2026-03-17,"age,hand,height_cm"
wta,329366,Nastasja Schunk,True,True,True,3,2025-09-08,"age,hand,height_cm"
wta,334245,Natalia Sousa Salazar,True,True,True,2,2025-10-20,"age,hand,height_cm"
wta,334602,Nauhany Vitoria Leme Da Silva,True,True,True,3,2025-10-20,"age,hand,height_cm"
wta,318001,Nicole Fossa Huergo,True,True,True,12,2026-02-02,"age,hand,height_cm"
wta,327918,Nika Radisic,True,True,True,1,2025-09-08,"age,hand,height_cm"
wta,330364,Nikola Bartunkova,True,True,True,19,2026-02-23,"age,hand,height_cm"
wta,721779,Nikola Bartunkova,True,True,True,3,2026-01-18,"age,hand,height_cm"
wta,319709,Nina Stojanovic,True,True,True,7,2025-07-21,"age,hand,height_cm"
wta,316707,Noelia Zeballos,True,True,True,1,2025-10-27,"age,hand,height_cm"
wta,330574,Noemi Basiletti,True,True,True,2,2025-10-20,"age,hand,height_cm"
wta,328631,Noma Noha Akugue,True,True,True,14,2026-02-09,"age,hand,height_cm"
wta,325433,Nuria Brancaccio,True,True,True,26,2026-03-10,"age,hand,height_cm"
wta,314359,Nuria Parrizas Diaz,True,True,True,20,2026-02-16,"age,hand,height_cm"
wta,319436,Oceane Dodin,True,True,True,6,2026-02-16,"age,hand,height_cm"
wta,312621,Oksana Kalashnikova,True,True,True,1,2025-03-24,"age,hand,height_cm"
wta,329199,Oksana Selekhmeteva,True,True,True,54,2026-03-17,"age,hand,height_cm"
wta,325729,Oleksandra Oliynykova,True,True,True,1,2026-01-18,"age,hand,height_cm"
wta,327182,Oleksandra Oliynykova,True,True,True,46,2026-03-03,"age,hand,height_cm"
wta,324934,Olga Danilovic,True,True,True,44,2026-02-01,"age,hand,height_cm"
wta,326653,Olivia Gadecki,True,True,True,16,2026-01-04,"age,hand,height_cm"
wta,330914,Olivia Lincer,True,True,True,1,2025-07-07,"age,hand,height_cm"
wta,316847,Ons Jabeur,True,True,True,23,2025-06-30,"age,hand,height_cm"
wta,325956,Panna Udvardy,True,True,True,58,2026-03-10,"age,hand,height_cm"
wta,317171,Patricia Maria Tig,True,True,True,7,2025-07-14,"age,hand,height_cm"
wta,320124,Paula Badosa,True,True,True,39,2026-03-17,"age,hand,height_cm"
wta,316554,Peangtarn Plipuech,True,True,True,2,2026-02-02,"age,hand,height_cm"
wta,322579,Petra Hule,True,True,True,1,2025-07-07,"age,hand,height_cm"
wta,314206,Petra Kvitova,True,True,True,9,2025-08-24,"age,hand,height_cm"
wta,330799,Petra Marcinko,True,True,True,31,2026-03-17,"age,hand,height_cm"
wta,313711,Petra Martic,True,True,True,13,2025-06-30,"age,hand,height_cm"
wta,327573,Peyton Stearns,True,True,True,53,2026-03-17,"age,hand,height_cm"
wta,329774,Pia Lovric,True,True,True,1,2025-09-08,"age,hand,height_cm"
wta,333580,Pietra Rivoli,True,True,True,1,2025-10-13,"age,hand,height_cm"
wta,330466,Polina Iatcenko,True,True,True,10,2026-02-02,"age,hand,height_cm"
wta,328897,Polina Kudermetova,True,True,True,43,2026-03-10,"age,hand,height_cm"
wta,313968,Polona Hercog,True,True,True,13,2025-12-01,"age,hand,height_cm"
wta,320543,Priscilla Hon,True,True,True,18,2026-02-23,"age,hand,height_cm"
wta,328797,Priska Nugroho,True,True,True,6,2026-02-02,"age,hand,height_cm"
wta,328120,Qinwen Zheng,True,True,True,36,2026-03-17,"age,hand,height_cm"
wta,328153,Radka Zelnickova,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,321280,Raluka Serban,True,True,True,8,2026-02-16,"age,hand,height_cm"
wta,330953,Ranah Stoiber,True,True,True,1,2025-06-09,"age,hand,height_cm"
wta,313485,Rebecca Marino,True,True,True,19,2025-09-08,"age,hand,height_cm"
wta,320228,Rebecca Sramkova,True,True,True,54,2026-02-23,"age,hand,height_cm"
wta,322087,Rebeka Masarova,True,True,True,31,2026-03-17,"age,hand,height_cm"
wta,332467,Renata Jamrichova,True,True,True,9,2025-09-15,"age,hand,height_cm"
wta,320716,Renata Zarazua,True,True,True,46,2026-03-09,"age,hand,height_cm"
wta,326049,Rina Saigo,True,True,True,5,2026-02-02,"age,hand,height_cm"
wta,320221,Riya Bhatia,True,True,True,2,2025-09-22,"age,hand,height_cm"
wta,329408,Robin Montgomery,True,True,True,9,2025-06-02,"age,hand,height_cm"
wta,335945,Ru Xi Wu,True,True,True,2,2025-09-22,"age,hand,height_cm"
wta,333415,Ruien Zhang,True,True,True,1,2025-09-24,"age,hand,height_cm"
wta,332761,Ruth Roura Llaverias,True,True,True,2,2025-04-28,"age,hand,height_cm"
wta,317443,Sachia Vickery,True,True,True,2,2025-02-10,"age,hand,height_cm"
wta,325614,Sada Nahimana,True,True,True,14,2025-12-01,"age,hand,height_cm"
wta,331152,Sahaja Yamalapalli,True,True,True,8,2026-02-02,"age,hand,height_cm"
wta,316286,Saisai Zheng,True,True,True,2,2025-09-29,"age,hand,height_cm"
wta,327398,Sakura Hosogi,True,True,True,3,2026-02-16,"age,hand,height_cm"
wta,331491,Samira De Stefano,True,True,True,2,2025-10-20,"age,hand,height_cm"
wta,330375,Sara Bejlek,True,True,True,46,2026-03-17,"age,hand,height_cm"
wta,322752,Sara Cakarevic,True,True,True,1,2025-04-28,"age,hand,height_cm"
wta,310761,Sara Errani,True,True,True,2,2025-05-06,"age,hand,height_cm"
wta,332175,Sara Saito,True,True,True,11,2026-01-26,"age,hand,height_cm"
wta,318872,Sara Sorribes Tormo,True,True,True,14,2026-02-16,"age,hand,height_cm"
wta,330848,Sara Svetac,True,True,True,1,2025-06-03,"age,hand,height_cm"
wta,331963,Sayaka Ishii,True,True,True,5,2025-07-07,"age,hand,height_cm"
wta,329090,Selena Janicijevic,True,True,True,18,2026-02-24,"age,hand,height_cm"
wta,320329,Shilin Xu,True,True,True,1,2026-02-16,"age,hand,height_cm"
wta,328071,Shrivalli Bhamidipaty,True,True,True,6,2026-02-02,"age,hand,height_cm"
wta,311779,Shuai Zhang,True,True,True,31,2026-03-17,"age,hand,height_cm"
wta,328426,Sijia Wei,True,True,True,14,2025-10-27,"age,hand,height_cm"
wta,329578,Silvia Ambrosio,True,True,True,9,2025-10-20,"age,hand,height_cm"
wta,314320,Simona Halep,True,True,True,1,2025-02-03,"age,hand,height_cm"
wta,325771,Simona Waltert,True,True,True,55,2026-03-17,"age,hand,height_cm"
wta,327061,Sinja Kraus,True,True,True,41,2026-03-17,"age,hand,height_cm"
wta,315683,Sloane Stephens,True,True,True,10,2026-03-17,"age,hand,height_cm"
wta,330451,Sofia Costoulas,True,True,True,18,2026-02-16,"age,hand,height_cm"
wta,330932,Sofia Da Cruz Mendonca,True,True,True,2,2025-10-20,"age,hand,height_cm"
wta,320942,Sofia Kenin,True,True,True,59,2026-03-17,"age,hand,height_cm"
wta,329307,Sofia Rocchetti,True,True,True,1,2025-09-15,"age,hand,height_cm"
wta,326561,Sohyun Park,True,True,True,3,2026-02-02,"age,hand,height_cm"
wta,329081,Solana Sierra,True,True,True,47,2026-03-17,"age,hand,height_cm"
wta,329918,Sonay Kartal,True,True,True,44,2026-03-04,"age,hand,height_cm"
wta,312469,Sorana Cirstea,True,True,True,64,2026-03-17,"age,hand,height_cm"
wta,317810,Storm Hunter,True,True,True,9,2026-03-04,"age,hand,height_cm"
wta,321032,Susan Bandecchi,True,True,True,10,2025-10-20,"age,hand,height_cm"
wta,324898,Suzan Lamens,True,True,True,51,2026-03-09,"age,hand,height_cm"
wta,332661,Tahlia Kokkinis,True,True,True,1,2026-01-05,"age,hand,height_cm"
wta,329393,Talia Gibson,True,True,True,30,2026-03-17,"age,hand,height_cm"
wta,319571,Tamara Korpatsch,True,True,True,32,2026-02-16,"age,hand,height_cm"
wta,323079,Tamara Zidansek,True,True,True,40,2026-03-10,"age,hand,height_cm"
wta,313144,Tania Varela,True,True,True,1,2025-12-01,"age,hand,height_cm"
wta,330236,Tara Wuerth,True,True,True,15,2025-10-13,"age,hand,height_cm"
wta,322735,Tatiana Pieri,True,True,True,5,2025-09-29,"age,hand,height_cm"
wta,330723,Tatiana Prozorova,True,True,True,25,2026-02-02,"age,hand,height_cm"
wta,310440,Tatjana Maria,True,True,True,59,2026-03-17,"age,hand,height_cm"
wta,330291,Taylah Preston,True,True,True,10,2026-01-18,"age,hand,height_cm"
wta,318609,Taylor Townsend,True,True,True,27,2026-03-17,"age,hand,height_cm"
wta,318559,Tena Lukas,True,True,True,1,2025-06-03,"age,hand,height_cm"
wta,337030,Tennielle Madis,True,True,True,1,2026-01-26,"age,hand,height_cm"
wta,334791,Teodora Kostovic,True,True,True,22,2026-03-10,"age,hand,height_cm"
wta,318060,Tereza Martincova,True,True,True,4,2026-02-01,"age,hand,height_cm"
wta,330808,Tereza Valentova,True,True,True,32,2026-03-17,"age,hand,height_cm"
wta,321984,Tessah Andrianjafitrimo,True,True,True,10,2025-10-13,"age,hand,height_cm"
wta,321236,Thaisa Grana Pedretti,True,True,True,2,2025-10-13,"age,hand,height_cm"
wta,327633,Thasaporn Naklo,True,True,True,1,2025-10-27,"age,hand,height_cm"
wta,330970,Tiantsoa Sarah Rakotomanga Rajaonah,True,True,True,30,2026-03-10,"age,hand,height_cm"
wta,326908,Tina Smith,True,True,True,11,2026-01-05,"age,hand,height_cm"
wta,324972,Tiphanie Lemaitre,True,True,True,5,2026-02-16,"age,hand,height_cm"
wta,333121,Tyra Caterina Grant,True,True,True,11,2025-10-20,"age,hand,height_cm"
wta,313131,Urszula Radwanska,True,True,True,2,2025-09-15,"age,hand,height_cm"
wta,321195,Usue Maitane Arconada,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,322990,Vaidehee Chaudhari,True,True,True,1,2026-02-02,"age,hand,height_cm"
wta,333018,Vaishnavi Adkar,True,True,True,3,2026-02-02,"age,hand,height_cm"
wta,332846,Valentina Mediorreal Arias,True,True,True,3,2025-12-01,"age,hand,height_cm"
wta,327219,Valentina Ryser,True,True,True,8,2025-09-15,"age,hand,height_cm"
wta,332270,Valentina Steiner,True,True,True,1,2025-07-14,"age,hand,height_cm"
wta,330838,Valentina Vargas,True,True,True,1,2025-12-01,"age,hand,height_cm"
wta,934205,Valerie Glozman,True,True,True,1,2025-08-24,"age,hand,height_cm"
wta,319133,Valeriya Strakhova,True,True,True,7,2025-12-01,"age,hand,height_cm"
wta,325836,Varvara Gracheva,True,True,True,51,2026-03-17,"age,hand,height_cm"
wta,120420,Varvara Lepchenko,True,True,True,43,2026-02-23,"age,hand,height_cm"
wta,331847,Vendula Valdmannova,True,True,True,1,2026-02-01,"age,hand,height_cm"
wta,18251,Venus Williams,True,True,True,2,2026-01-18,"age,hand,height_cm"
wta,230220,Venus Williams,True,True,True,8,2026-03-17,"age,hand,height_cm"
wta,260142,Vera Zvonareva,True,True,True,2,2026-02-08,"age,hand,height_cm"
wta,327655,Veronika Erjavec,True,True,True,49,2026-03-10,"age,hand,height_cm"
wta,319526,Veronika Kudermetova,True,True,True,49,2025-10-13,"age,hand,height_cm"
wta,331197,Veronika Podrez,True,True,True,2,2025-12-01,"age,hand,height_cm"
wta,312001,Victoria Azarenka,True,True,True,18,2025-08-24,"age,hand,height_cm"
wta,318480,Victoria Bosio,True,True,True,2,2025-10-20,"age,hand,height_cm"
wta,330352,Victoria Jimenez Kasintseva,True,True,True,50,2026-03-04,"age,hand,height_cm"
wta,335246,Victoria Luiza Barros,True,True,True,1,2025-09-08,"age,hand,height_cm"
wta,331006,Victoria Mboko,True,True,True,56,2026-03-17,"age,hand,height_cm"
wta,320512,Victoria Rodriguez,True,True,True,7,2025-10-20,"age,hand,height_cm"
wta,322277,Viktoria Hruncakova,True,True,True,4,2026-02-16,"age,hand,height_cm"
wta,324465,Viktoria Morvayova,True,True,True,4,2026-02-02,"age,hand,height_cm"
wta,316296,Viktorija Golubic,True,True,True,57,2026-03-17,"age,hand,height_cm"
wta,317584,Viktoriya Tomova,True,True,True,36,2026-02-16,"age,hand,height_cm"
wta,315030,Vitalia Diatchenko,True,True,True,7,2025-09-29,"age,hand,height_cm"
wta,332494,Vittoria Paganetti,True,True,True,1,2025-06-02,"age,hand,height_cm"
wta,321837,Vivian Wolff,True,True,True,1,2025-11-03,"age,hand,height_cm"
wta,331857,Wakana Sonobe,True,True,True,5,2025-10-20,"age,hand,height_cm"
wta,332314,Weronika Ewald,True,True,True,1,2025-07-28,"age,hand,height_cm"
wta,325750,Weronika Falkowska,True,True,True,2,2025-09-29,"age,hand,height_cm"
wta,326101,Whitney Osuigwe,True,True,True,16,2026-02-23,"age,hand,height_cm"
wta,321329,Wushuang Zheng,True,True,True,7,2025-10-27,"age,hand,height_cm"
wta,322451,Xiaodi You,True,True,True,7,2026-02-16,"age,hand,height_cm"
wta,333671,Xiaowei Li,True,True,True,1,2025-10-13,"age,hand,height_cm"
wta,331361,Xinxin Yao,True,True,True,3,2025-09-29,"age,hand,height_cm"
wta,322925,Xinyu Gao,True,True,True,19,2025-10-13,"age,hand,height_cm"
wta,326376,Xinyu Wang,True,True,True,61,2026-03-17,"age,hand,height_cm"
wta,326160,Xiyu Wang,True,True,True,14,2025-10-27,"age,hand,height_cm"
wta,317510,Yafan Wang,True,True,True,12,2025-10-27,"age,hand,height_cm"
wta,312536,Yanina Wickmayer,True,True,True,3,2025-06-30,"age,hand,height_cm"
wta,330633,Yara Bartashevich,True,True,True,1,2025-04-28,"age,hand,height_cm"
wta,330733,Yasmine Kabbaj,True,True,True,3,2026-02-02,"age,hand,height_cm"
wta,325188,Yasmine Mansouri,True,True,True,2,2026-02-16,"age,hand,height_cm"
wta,322417,Ye-Xin Ma,True,True,True,15,2026-01-26,"age,hand,height_cm"
wta,331136,Yelyzaveta Kotliar,True,True,True,2,2025-10-05,"age,hand,height_cm"
wta,327252,Yeonwoo Ku,True,True,True,1,2025-09-15,"age,hand,height_cm"
wta,324323,Yidi Yang,True,True,True,5,2026-02-16,"age,hand,height_cm"
wta,321397,Ylena In-Albon,True,True,True,3,2025-09-15,"age,hand,height_cm"
wta,324325,Yue Yuan,True,True,True,38,2026-03-09,"age,hand,height_cm"
wta,332913,Yufei Ren,True,True,True,2,2025-10-13,"age,hand,height_cm"
wta,333741,Yuhan Wang,True,True,True,1,2025-09-22,"age,hand,height_cm"
wta,326235,Yuki Naito,True,True,True,1,2025-10-20,"age,hand,height_cm"
wta,317683,Yulia Putintseva,True,True,True,56,2026-03-17,"age,hand,height_cm"
wta,315695,Yuliana Lizarazo,True,True,True,2,2025-10-27,"age,hand,height_cm"
wta,325338,Yuliia Starodubtseva,True,True,True,34,2026-03-17,"age,hand,height_cm"
wta,321495,Yuriko Miyazaki,True,True,True,3,2025-12-01,"age,hand,height_cm"
wta,315696,Zarina Diyas,True,True,True,3,2025-09-08,"age,hand,height_cm"
wta,36443,Zarina Diyas,True,True,True,1,2026-01-18,"age,hand,height_cm"
wta,326907,Zeynep Sonmez,True,True,True,43,2026-03-17,"age,hand,height_cm"
wta,324203,Zhibek Kulambayeva,True,True,True,4,2025-09-08,"age,hand,height_cm"
wta,327196,Zhuoxuan Bai,True,True,True,6,2026-01-18,"age,hand,height_cm"
wta,333753,Zuzanna Pawlikowska,True,True,True,1,2026-02-02,"age,hand,height_cm"
