tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,b365_a,b365_b,ps_a,ps_b,max_a,max_b,avg_a,avg_b,odds_date_diff,year,fighter_a,fighter_b,best_of_5,surface_is_hard,surface_is_clay,surface_is_grass,surface_is_carpet,a_h2h_wins,b_h2h_wins,diff_h2h_wins,same_hand,a_elo,a_surface_elo,a_recent_form,a_surface_win_rate,a_num_matches,a_days_since_last_match,a_matches_last_7d,a_matches_last_30d,a_rank,a_rank_trend,a_age,a_is_left_handed,b_elo,b_surface_elo,b_recent_form,b_surface_win_rate,b_num_matches,b_days_since_last_match,b_matches_last_7d,b_matches_last_30d,b_rank,b_rank_trend,b_age,b_is_left_handed,diff_elo,diff_surface_elo,diff_recent_form,diff_surface_win_rate,diff_num_matches,diff_days_since_last_match,diff_matches_last_7d,diff_matches_last_30d,diff_rank,diff_rank_trend,diff_age,diff_is_left_handed,prob_a,prob_b,predicted_winner,confidence,fold,fold_start_date,fold_end_date,b365_a_odds,b365_b_odds,ps_a_odds,ps_b_odds,max_a_odds,max_b_odds,avg_a_odds,avg_b_odds,b365_imp_a,b365_imp_b,b365_fair_a,b365_fair_b,ps_imp_a,ps_imp_b,ps_fair_a,ps_fair_b,avg_imp_a,avg_imp_b,avg_fair_a,avg_fair_b,max_imp_a,max_imp_b,max_fair_a,max_fair_b
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,2,R128,3,,6-3 6-2,Alexandra Eala,Viktoriya Tomova,,,,,Alexandra Eala,Viktoriya Tomova,1,330332,317584,,,,,,,,,,,,,,,1.67,2.2,1.71,2.26,1.73,2.34,1.67,2.21,0.0,2025,Alexandra Eala,Viktoriya Tomova,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.4569912468703,1491.5712184492045,0.6,0.4,27,8.0,0.0,2.0,150.0,-1.6666666666666572,19.4,1.0,1500.6128397415248,1458.6232627870206,0.4,0.3703703703703703,98,22.0,0.0,1.0,49.0,0.0,29.6,0.0,23.844151505345508,32.94795566218363,0.1999999999999999,0.0296296296296296,-71,-14.0,0.0,1.0,101.0,-1.6666666666666572,-10.200000000000005,1.0,0.542222342377058,0.457777657622942,a,0.542222342377058,4,2025-01-01,2025-07-01,1.67,2.2,1.71,2.26,1.73,2.34,1.67,2.21,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,0.5847953216374269,0.4424778761061947,0.5692695214105793,0.4307304785894207,0.5988023952095809,0.45248868778280543,0.5695876288659795,0.43041237113402064,0.5780346820809249,0.4273504273504274,0.5749385749385749,0.425061425061425
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,8,R128,3,,3-6 6-1 6-4,Lulu Sun,Varvara Gracheva,,,,,Lulu Sun,Varvara Gracheva,1,324576,325836,,,,,,,,,,,,,,,2.63,1.5,2.74,1.51,2.8,1.51,2.67,1.47,0.0,2025,Lulu Sun,Varvara Gracheva,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1504.820314278504,1475.3006598975894,0.4,0.0,36,35.0,0.0,0.0,40.0,11.333333333333336,23.4,1.0,1489.4265935465578,1486.4293223970649,0.4,0.4324324324324324,124,8.0,0.0,4.0,66.0,0.0,24.2,0.0,15.393720731946132,-11.128662499475467,0.0,-0.4324324324324324,-88,27.0,0.0,-4.0,-26.0,11.333333333333336,-0.8000000000000007,1.0,0.5189928331153882,0.48100716688461176,a,0.5189928331153882,4,2025-01-01,2025-07-01,2.63,1.5,2.74,1.51,2.8,1.51,2.67,1.47,0.3802281368821293,0.6666666666666666,0.36319612590799033,0.6368038740920097,0.36496350364963503,0.6622516556291391,0.3552941176470588,0.6447058823529412,0.37453183520599254,0.6802721088435374,0.355072463768116,0.6449275362318841,0.35714285714285715,0.6622516556291391,0.35034802784222735,0.6496519721577726
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,9,R128,3,,6-3 6-3,Camila Osorio,Emiliana Arango,,,,,Camila Osorio,Emiliana Arango,1,325898,324789,,,,,,,,,,,,,,,1.33,3.4,1.37,3.29,1.41,3.4,1.36,3.2,0.0,2025,Camila Osorio,Emiliana Arango,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1654.6124832154271,1639.0272197341455,1.0,0.6923076923076923,109,22.0,0.0,5.0,63.0,-2.6666666666666643,22.8,0.0,1551.134636020176,1487.047033059168,0.4,0.4615384615384615,39,22.0,0.0,1.0,181.0,-0.3333333333333428,23.9,0.0,103.47784719525134,151.98018667497763,0.6,0.2307692307692307,70,0.0,0.0,4.0,-118.0,-2.333333333333321,-1.099999999999998,0.0,0.6668666953964507,0.3331333046035493,a,0.6668666953964507,4,2025-01-01,2025-07-01,1.33,3.4,1.37,3.29,1.41,3.4,1.36,3.2,0.7518796992481203,0.29411764705882354,0.7188160676532769,0.28118393234672306,0.7299270072992701,0.303951367781155,0.7060085836909872,0.2939914163090129,0.7352941176470588,0.3125,0.7017543859649122,0.2982456140350877,0.7092198581560284,0.29411764705882354,0.7068607068607069,0.29313929313929316
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,48,R64,3,,0-6 6-2 7-5,Coco Gauff,Dayana Yastremska,,,,,Coco Gauff,Dayana Yastremska,1,328560,324261,,,,,,,,,,,4.0,,,,1.29,3.75,1.26,4.13,1.33,4.4,1.27,3.81,2.0,2025,Coco Gauff,Dayana Yastremska,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1820.8074795095456,1654.8362179671817,0.6,0.6956521739130435,211,8.0,0.0,2.0,3.0,0.0,20.6,0.0,1631.7285870572205,1486.1596599599334,0.6,0.391304347826087,107,0.0,1.0,1.0,36.0,-0.6666666666666643,24.3,0.0,189.07889245232536,168.67655800724833,0.0,0.3043478260869565,104,8.0,-1.0,1.0,-33.0,0.6666666666666643,-3.6999999999999993,0.0,0.7548033244267057,0.24519667557329425,a,0.7548033244267057,4,2025-01-01,2025-07-01,1.29,3.75,1.26,4.13,1.33,4.4,1.27,3.81,0.7751937984496123,0.26666666666666666,0.744047619047619,0.25595238095238093,0.7936507936507936,0.24213075060532688,0.7662337662337663,0.2337662337662338,0.7874015748031495,0.26246719160104987,0.75,0.25,0.7518796992481203,0.22727272727272727,0.7678883071553229,0.23211169284467714
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,4,R128,3,,6-2 4-6 6-1,Marie Bouzkova,Renata Zarazua,,,,,Marie Bouzkova,Renata Zarazua,1,320983,320716,,,,,,,,,,,,,,,1.8,2.0,1.78,2.14,1.85,2.14,1.78,2.05,0.0,2025,Marie Bouzkova,Renata Zarazua,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1597.5093486369706,1565.8035973075914,0.4,0.6086956521739131,141,22.0,0.0,3.0,45.0,2.6666666666666643,26.3,0.0,1485.2300417945878,1472.0159975574825,0.0,0.2857142857142857,35,35.0,0.0,0.0,60.0,0.6666666666666643,27.1,0.0,112.27930684238277,93.78759975010894,0.4,0.3229813664596274,106,-13.0,0.0,3.0,-15.0,2.0,-0.8000000000000007,0.0,0.6607183062460166,0.3392816937539833,a,0.6607183062460166,4,2025-01-01,2025-07-01,1.8,2.0,1.78,2.14,1.85,2.14,1.78,2.05,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,0.5617977528089888,0.4672897196261682,0.5459183673469388,0.4540816326530612,0.5617977528089888,0.48780487804878053,0.5352480417754569,0.4647519582245431,0.5405405405405405,0.4672897196261682,0.5363408521303258,0.46365914786967427
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,5,R128,3,,6-3 6-1,Jessica Bouzas Maneiro,Mayar Sherif,,,,,Jessica Bouzas Maneiro,Mayar Sherif,1,328139,318711,,,,,,,,,,,,,,,2.1,1.73,2.11,1.8,2.12,1.87,2.06,1.77,0.0,2025,Jessica Bouzas Maneiro,Mayar Sherif,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1521.0130596969052,1501.7206598074283,0.6,0.4545454545454545,38,8.0,0.0,6.0,56.0,2.6666666666666643,22.0,0.0,1491.5744373907626,1610.0430249529115,0.2,0.6521739130434783,91,35.0,0.0,0.0,100.0,0.0,28.5,0.0,29.438622306142637,-108.322365145483,0.3999999999999999,-0.1976284584980237,-53,-27.0,0.0,6.0,-44.0,2.6666666666666643,-6.5,0.0,0.5068081221999858,0.4931918778000142,a,0.5068081221999858,4,2025-01-01,2025-07-01,2.1,1.73,2.11,1.8,2.12,1.87,2.06,1.77,0.47619047619047616,0.5780346820809249,0.4516971279373368,0.5483028720626633,0.47393364928909953,0.5555555555555556,0.46035805626598464,0.5396419437340153,0.4854368932038835,0.5649717514124294,0.46214099216710186,0.5378590078328982,0.4716981132075471,0.53475935828877,0.468671679197995,0.531328320802005
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,6,R128,3,,6-2 5-7 7-6(4),Hailey Baptiste,Sorana Cirstea,,,,,Hailey Baptiste,Sorana Cirstea,1,327101,312469,,,,,,,,,,,,,,,1.8,2.0,1.88,2.01,1.95,2.04,1.85,1.96,0.0,2025,Hailey Baptiste,Sorana Cirstea,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1546.183988499247,1490.4084150267577,0.6,0.4545454545454545,49,22.0,0.0,2.0,80.0,14.666666666666671,22.9,0.0,1611.0958301672722,1468.6543700239988,0.4,0.391304347826087,128,35.0,0.0,0.0,31.0,-1.333333333333332,34.2,0.0,-64.91184166802486,21.754045002758858,0.1999999999999999,0.0632411067193675,-79,-13.0,0.0,2.0,49.0,16.000000000000004,-11.300000000000004,0.0,0.4328217680956672,0.5671782319043327,b,0.5671782319043327,4,2025-01-01,2025-07-01,1.8,2.0,1.88,2.01,1.95,2.04,1.85,1.96,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,0.5319148936170213,0.49751243781094534,0.5167095115681234,0.4832904884318767,0.5405405405405405,0.5102040816326531,0.5144356955380577,0.4855643044619423,0.5128205128205129,0.49019607843137253,0.5112781954887219,0.48872180451127817
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,7,R128,3,,4-6 6-2 6-1,Katie Boulter,Katerina Siniakova,,,,,Katerina Siniakova,Katie Boulter,0,320301,319125,,,,,,,,,,,,,,,1.67,2.2,1.61,2.44,1.69,2.46,1.63,2.29,0.0,2025,Katerina Siniakova,Katie Boulter,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1635.4484759158715,1483.3041643955405,0.6,0.45,129,35.0,0.0,0.0,48.0,0.0,28.4,0.0,1635.2129443518493,1456.5905299825013,0.4,0.0,99,35.0,0.0,0.0,24.0,0.0,28.2,0.0,0.235531564022267,26.713634413039244,0.1999999999999999,0.45,30,0.0,0.0,0.0,24.0,0.0,0.1999999999999993,0.0,0.5121123348147296,0.48788766518527044,a,0.5121123348147296,4,2025-01-01,2025-07-01,1.67,2.2,1.61,2.44,1.69,2.46,1.63,2.29,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,0.6211180124223602,0.4098360655737705,0.6024691358024691,0.39753086419753086,0.6134969325153374,0.4366812227074236,0.5841836734693877,0.41581632653061223,0.591715976331361,0.4065040650406504,0.5927710843373494,0.40722891566265057
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,18,R128,3,,6-0 6-2,Belinda Bencic,Zeynep Sonmez,,,,,Belinda Bencic,Zeynep Sonmez,1,319001,326907,,,,,,,,,,,,,,,1.33,3.4,1.32,3.71,1.4,3.85,1.34,3.34,1.0,2025,Belinda Bencic,Zeynep Sonmez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1776.9681443133022,1584.9050944912758,0.4,0.7083333333333334,122,22.0,0.0,1.0,913.0,-599.3333333333333,27.6,0.0,1546.2252876710472,1488.7322799165738,0.4,0.4,24,57.0,0.0,0.0,127.0,0.0,22.4,0.0,230.742856642255,96.172814574702,0.0,0.3083333333333333,98,-35.0,0.0,1.0,786.0,-599.3333333333333,5.200000000000003,0.0,0.7747293723516749,0.225270627648325,a,0.7747293723516749,4,2025-01-01,2025-07-01,1.33,3.4,1.32,3.71,1.4,3.85,1.34,3.34,0.7518796992481203,0.29411764705882354,0.7188160676532769,0.28118393234672306,0.7575757575757576,0.2695417789757412,0.7375745526838966,0.26242544731610334,0.7462686567164178,0.29940119760479045,0.7136752136752137,0.2863247863247864,0.7142857142857143,0.2597402597402597,0.7333333333333334,0.26666666666666666
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,19,R128,3,,6-4 7-6(7),Maria Sakkari,Xinyu Wang,,,,,Maria Sakkari,Xinyu Wang,1,318312,326376,,,,,,,,,,,,,,,1.53,2.5,1.48,2.83,1.54,3.05,1.49,2.66,1.0,2025,Maria Sakkari,Xinyu Wang,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.2692035301482,1566.0172557221929,0.4,0.6052631578947368,175,8.0,0.0,3.0,8.0,0.0,29.0,0.0,1497.8602919675332,1500.0,0.4,,13,35.0,0.0,0.0,,,,0.0,106.408911562615,66.01725572219289,0.0,,162,-27.0,0.0,3.0,,,,0.0,0.6467984438161409,0.353201556183859,a,0.6467984438161409,4,2025-01-01,2025-07-01,1.53,2.5,1.48,2.83,1.54,3.05,1.49,2.66,0.6535947712418301,0.4,0.6203473945409429,0.3796526054590571,0.6756756756756757,0.35335689045936397,0.6566125290023201,0.3433874709976798,0.6711409395973155,0.37593984962406013,0.6409638554216868,0.35903614457831323,0.6493506493506493,0.3278688524590164,0.6644880174291938,0.3355119825708061
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,12,R128,3,,6-3 6-2,Ann Li,Aliaksandra Sasnovich,,,,,Aliaksandra Sasnovich,Ann Li,0,317790,326096,,,,,,,,,,,,,,,1.73,2.1,1.94,1.94,1.98,2.12,1.83,1.98,1.0,2025,Aliaksandra Sasnovich,Ann Li,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1545.6291387291487,1511.7441333229124,0.4,0.5151515151515151,105,8.0,0.0,3.0,107.0,8.0,30.4,0.0,1511.5927138294553,1513.668797358469,0.2,0.6,56,22.0,0.0,2.0,111.0,0.0,24.3,0.0,34.03642489969343,-1.9246640355565887,0.2,-0.0848484848484848,49,-14.0,0.0,1.0,-4.0,8.0,6.099999999999998,0.0,0.544009628802765,0.45599037119723496,a,0.544009628802765,4,2025-01-01,2025-07-01,1.73,2.1,1.94,1.94,1.98,2.12,1.83,1.98,0.5780346820809249,0.47619047619047616,0.5483028720626633,0.4516971279373368,0.5154639175257733,0.5154639175257733,0.5,0.5,0.5464480874316939,0.5050505050505051,0.5196850393700787,0.48031496062992135,0.5050505050505051,0.4716981132075471,0.5170731707317073,0.4829268292682926
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,13,R128,3,,6-4 7-5,Anastasija Sevastova,Anastasia Pavlyuchenkova,,,,,Anastasia Pavlyuchenkova,Anastasija Sevastova,0,313796,313987,,,,,,,,,,,,,,,1.33,3.4,1.37,3.31,1.38,3.55,1.33,3.33,1.0,2025,Anastasia Pavlyuchenkova,Anastasija Sevastova,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1663.86629785604,1516.4470216308416,0.4,0.5,83,35.0,0.0,0.0,27.0,0.0,33.1,0.0,1525.3953436049649,1500.0,0.6,,7,421.0,0.0,0.0,485.0,57.0,33.8,0.0,138.470954251075,16.44702163084162,-0.1999999999999999,,76,-386.0,0.0,0.0,-458.0,-57.0,-0.6999999999999957,0.0,0.6678792613729347,0.3321207386270653,a,0.6678792613729347,4,2025-01-01,2025-07-01,1.33,3.4,1.37,3.31,1.38,3.55,1.33,3.33,0.7518796992481203,0.29411764705882354,0.7188160676532769,0.28118393234672306,0.7299270072992701,0.3021148036253776,0.7072649572649573,0.29273504273504275,0.7518796992481203,0.3003003003003003,0.7145922746781115,0.2854077253218884,0.7246376811594204,0.28169014084507044,0.7200811359026369,0.27991886409736305
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,15,R128,3,,6-4 6-0,Katie Volynets,Petra Kvitova,,,,,Katie Volynets,Petra Kvitova,1,327391,314206,,,,,,,,,,,,,,,1.4,3.0,1.37,3.31,1.43,3.35,1.37,3.07,1.0,2025,Katie Volynets,Petra Kvitova,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.5664620199318,1512.3986251679662,0.8,0.4736842105263157,76,8.0,0.0,7.0,58.0,0.0,22.7,0.0,1637.6419025980747,1456.005667767422,0.2,0.1666666666666666,89,35.0,0.0,0.0,14.0,0.0,33.5,1.0,-132.0754405781429,56.39295740054422,0.6000000000000001,0.3070175438596491,-13,-27.0,0.0,7.0,44.0,0.0,-10.8,-1.0,0.36569513386706304,0.6343048661329369,b,0.6343048661329369,4,2025-01-01,2025-07-01,1.4,3.0,1.37,3.31,1.43,3.35,1.37,3.07,0.7142857142857143,0.3333333333333333,0.6818181818181818,0.3181818181818181,0.7299270072992701,0.3021148036253776,0.7072649572649573,0.29273504273504275,0.7299270072992701,0.32573289902280134,0.6914414414414414,0.30855855855855857,0.6993006993006994,0.29850746268656714,0.7008368200836821,0.29916317991631797
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,16,R128,3,,6-4 6-3,Bernarda Pera,Jana Fett,,,,,Bernarda Pera,Jana Fett,1,317708,320945,,,,,,,,,,,,,,,1.57,2.38,1.52,2.69,1.59,2.78,1.52,2.57,1.0,2025,Bernarda Pera,Jana Fett,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.3769029341738,1563.0053055252563,0.2,0.631578947368421,109,8.0,0.0,4.0,81.0,0.0,29.9,1.0,1463.5041423943703,1522.6135257553,0.6,0.5454545454545454,27,8.0,0.0,3.0,105.0,4.333333333333329,27.9,0.0,-2.127239460196506,40.39177976995643,-0.3999999999999999,0.0861244019138756,82,0.0,0.0,1.0,-24.0,-4.333333333333329,2.0,1.0,0.513361777406731,0.4866382225932691,a,0.513361777406731,4,2025-01-01,2025-07-01,1.57,2.38,1.52,2.69,1.59,2.78,1.52,2.57,0.6369426751592356,0.42016806722689076,0.6025316455696202,0.39746835443037976,0.6578947368421053,0.3717472118959108,0.6389548693586697,0.36104513064133015,0.6578947368421053,0.38910505836575876,0.6283618581907091,0.37163814180929094,0.6289308176100629,0.3597122302158274,0.6361556064073226,0.36384439359267734
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,20,R128,3,,6-3 6-2,Maria Lourdes Carle,Rebecca Sramkova,,,,,Maria Lourdes Carle,Rebecca Sramkova,1,322638,320228,,,,,,,,,,,,,,,2.3,1.62,2.11,1.8,2.32,1.8,2.21,1.68,1.0,2025,Maria Lourdes Carle,Rebecca Sramkova,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1459.1196100117895,1504.329091593304,0.6,0.4482758620689655,45,22.0,0.0,5.0,92.0,0.0,24.7,0.0,1616.7968829458753,1506.0553883225073,0.4,0.5,56,35.0,0.0,0.0,43.0,0.0,28.0,0.0,-157.67727293408575,-1.7262967292033409,0.1999999999999999,-0.0517241379310344,-11,-13.0,0.0,5.0,49.0,0.0,-3.3000000000000007,0.0,0.3223117939197531,0.6776882060802469,b,0.6776882060802469,4,2025-01-01,2025-07-01,2.3,1.62,2.11,1.8,2.32,1.8,2.21,1.68,0.4347826086956522,0.6172839506172839,0.413265306122449,0.586734693877551,0.47393364928909953,0.5555555555555556,0.46035805626598464,0.5396419437340153,0.45248868778280543,0.5952380952380952,0.4318766066838046,0.5681233933161953,0.4310344827586207,0.5555555555555556,0.4368932038834951,0.5631067961165048
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,21,R128,3,,7-6(4) 6-4,Emma Raducanu,Suzan Lamens,,,,,Emma Raducanu,Suzan Lamens,1,328366,324898,,,,,,,,,,,,,,,1.67,2.2,1.84,2.06,1.84,2.22,1.74,2.12,1.0,2025,Emma Raducanu,Suzan Lamens,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1684.0625998120106,1511.9687015585594,0.6,0.5333333333333333,88,35.0,0.0,0.0,58.0,0.0,22.0,0.0,1583.6513416163252,1532.6032898162127,0.6,0.5882352941176471,48,8.0,0.0,4.0,87.0,0.0,25.3,0.0,100.41125819568538,-20.634588257653377,0.0,-0.0549019607843137,40,27.0,0.0,-4.0,-29.0,0.0,-3.3000000000000007,0.0,0.6158662104371524,0.38413378956284766,a,0.6158662104371524,4,2025-01-01,2025-07-01,1.67,2.2,1.84,2.06,1.84,2.22,1.74,2.12,0.5988023952095809,0.45454545454545453,0.5684754521963824,0.43152454780361754,0.5434782608695652,0.4854368932038835,0.5282051282051282,0.4717948717948718,0.5747126436781609,0.4716981132075471,0.5492227979274612,0.45077720207253885,0.5434782608695652,0.4504504504504504,0.5467980295566502,0.45320197044334976
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,10,R128,3,,5-7 6-3 6-4,Peyton Stearns,Kimberly Birrell,,,,,Kimberly Birrell,Peyton Stearns,0,320728,327573,,,,,,,,,,,,,,,2.75,1.44,3.05,1.43,3.25,1.46,2.91,1.42,0.0,2025,Kimberly Birrell,Peyton Stearns,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1541.2707976711615,1490.1156658760888,0.4,0.3333333333333333,50,35.0,0.0,0.0,115.0,0.0,26.5,0.0,1576.043996749395,1567.9786941472446,0.2,0.6521739130434783,86,22.0,0.0,1.0,46.0,0.6666666666666643,22.9,0.0,-34.77319907823335,-77.86302827115583,0.2,-0.3188405797101449,-36,13.0,0.0,-1.0,69.0,-0.6666666666666643,3.6000000000000014,0.0,0.4391611786379097,0.5608388213620903,b,0.5608388213620903,4,2025-01-01,2025-07-01,2.75,1.44,3.05,1.43,3.25,1.46,2.91,1.42,0.36363636363636365,0.6944444444444444,0.3436754176610979,0.6563245823389022,0.3278688524590164,0.6993006993006994,0.31919642857142855,0.6808035714285714,0.3436426116838488,0.7042253521126761,0.3279445727482679,0.6720554272517322,0.3076923076923077,0.684931506849315,0.30997876857749473,0.6900212314225053
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,11,R128,3,,6-3 6-4,Diane Parry,Irina-Camelia Begu,,,,,Diane Parry,Irina-Camelia Begu,1,327077,313169,,,,,,,,,,,,,,,2.2,1.67,2.13,1.79,2.22,1.82,2.16,1.7,1.0,2025,Diane Parry,Irina-Camelia Begu,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,1510.7753713839418,1501.6062918328548,0.2,0.4827586206896552,94,8.0,0.0,2.0,50.0,0.0,22.2,0.0,1512.9289774532338,1585.5288178935,0.2,0.6428571428571429,89,22.0,0.0,1.0,100.0,2.0,34.1,0.0,-2.153606069291982,-83.92252606064517,0.0,-0.1600985221674877,5,-14.0,0.0,1.0,-50.0,-2.0,-11.900000000000002,0.0,0.4762273917419059,0.523772608258094,b,0.523772608258094,4,2025-01-01,2025-07-01,2.2,1.67,2.13,1.79,2.22,1.82,2.16,1.7,0.45454545454545453,0.5988023952095809,0.43152454780361754,0.5684754521963824,0.4694835680751174,0.5586592178770949,0.4566326530612245,0.5433673469387755,0.4629629629629629,0.5882352941176471,0.4404145077720207,0.5595854922279793,0.4504504504504504,0.5494505494505494,0.4504950495049505,0.5495049504950495
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,46,R64,3,,6-4 3-6 6-4,Ann Li,Leylah Fernandez,,,,,Ann Li,Leylah Fernandez,1,326096,326735,,,,,,,,,,,,25.0,,,2.2,1.67,2.15,1.78,2.28,1.8,2.15,1.72,2.0,2025,Ann Li,Leylah Fernandez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.15515402661,1525.6023224976902,0.4,0.6666666666666666,57,0.0,1.0,3.0,111.0,0.0,24.3,0.0,1629.4728269357045,1527.989241377598,0.2,0.5,153,35.0,0.0,0.0,31.0,0.6666666666666679,22.1,1.0,-100.31767290909444,-2.386918879907625,0.2,0.1666666666666666,-96,-35.0,1.0,3.0,80.0,-0.6666666666666679,2.1999999999999997,-1.0,0.38481621183733605,0.615183788162664,b,0.615183788162664,4,2025-01-01,2025-07-01,2.2,1.67,2.15,1.78,2.28,1.8,2.15,1.72,0.45454545454545453,0.5988023952095809,0.43152454780361754,0.5684754521963824,0.46511627906976744,0.5617977528089888,0.4529262086513995,0.5470737913486006,0.46511627906976744,0.5813953488372093,0.4444444444444444,0.5555555555555556,0.4385964912280702,0.5555555555555556,0.4411764705882353,0.5588235294117647
wta,2025-04-22,2025-1038,Madrid,madrid,WTA 1000,Clay,96.0,22,R128,3,,6-3 1-6 7-5,Rebeka Masarova,Ajla Tomljanovic,,,,,Ajla Tomljanovic,Rebeka Masarova,0,315232,322087,,,,,,,,,,,,,,,2.3,1.62,2.61,1.55,2.61,1.62,2.41,1.58,1.0,2025,Ajla Tomljanovic,Rebeka Masarova,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1539.9849483298733,1506.5885474986487,0.4,0.4705882352941176,93,22.0,0.0,3.0,85.0,0.0,31.5,0.0,1545.8363306030303,1471.5406136692848,0.6,0.3333333333333333,58,29.0,0.0,4.0,119.0,0.0,25.1,0.0,-5.851382273157014,35.04793382936396,-0.1999999999999999,0.1372549019607843,35,-7.0,0.0,-1.0,-34.0,0.0,6.399999999999999,0.0,0.5072955303370048,0.49270446966299525,a,0.5072955303370048,4,2025-01-01,2025-07-01,2.3,1.62,2.61,1.55,2.61,1.62,2.41,1.58,0.4347826086956522,0.6172839506172839,0.413265306122449,0.586734693877551,0.3831417624521073,0.6451612903225806,0.37259615384615385,0.6274038461538461,0.41493775933609955,0.6329113924050632,0.3959899749373434,0.6040100250626567,0.3831417624521073,0.6172839506172839,0.3829787234042553,0.6170212765957447
